@ HyperIMU - ianovir
@ Date:Thu Jun 11 22:14:40 GMT+02:00 2020, Sampling Rate:20ms

timestamp,linear_Acceleration.x,linear_Acceleration.y,linear_Acceleration.z,rotation_Vector.x,rotation_Vector.y,rotation_Vector.z
1591906480826,0.0,0.0,0.0,0.0,0.0,0.0
1591906480848,-0.5475,0.1257,0.63159996,0.143945,0.207333,0.737846
1591906480867,-1.0746,0.2434,3.2586,0.147014,0.206228,0.736163
1591906480889,-1.0455999,-0.3621,-0.513,0.145076,0.205651,0.734135
1591906480910,-0.7427,0.054899998,-1.2376,0.148093,0.204856,0.733485
1591906480932,-0.3357,0.024999999,-1.3064,0.155413,0.206725,0.729861
1591906480951,-0.7977,-0.062299997,-0.0045,0.161603,0.206522,0.726355
1591906480972,-1.2064999,0.1532,0.53139997,0.164667,0.206114,0.724423
1591906480994,-0.66209996,0.1078,-0.0903,0.169425,0.205399,0.722264
1591906481015,-0.3287,0.22209999,-0.69299996,0.171279,0.199574,0.717735
1591906481036,0.33589998,0.7859,-2.2593,0.187108,0.19696,0.706227
1591906481055,0.1946,0.5135,-2.4064,0.197091,0.193547,0.69769
1591906481077,-0.6653,0.36479998,-1.2998999,0.203533,0.190513,0.690598
1591906481098,-1.0589,0.0574,0.2868,0.207116,0.186354,0.685157
1591906481119,-1.6452,-0.5215,-0.5276,0.211826,0.178123,0.675592
1591906481140,-1.9801999,-1.143,-2.5333998,0.203308,0.18026,0.666771
1591906481162,-2.8667,-0.3746,-2.6085,0.194506,0.187533,0.656619
1591906481181,-2.6215,-0.23079999,-1.0195,0.183031,0.189776,0.648455
1591906481201,-1.1372,0.242,0.348,0.172795,0.18408,0.638458
1591906481222,0.64309996,0.1748,2.6755998,0.162746,0.164119,0.631174
1591906481243,3.1841,-0.8267,1.6151999,0.159914,0.133352,0.623276
1591906481262,0.58419997,-1.2480999,-0.42339998,0.158838,0.098383,0.616669
1591906481283,-0.4421,-0.6326,0.2147,0.152733,0.067964,0.610094
1591906481304,-0.645,-1.1341,-2.5858998,0.139758,0.051189,0.604297
1591906481325,-3.1534998,-3.2092,-5.0109,0.114461,0.053941,0.60461
1591906481347,-3.9157,-4.4448,-4.0353,0.067289,0.084996,0.608632
1591906481371,-4.7675,0.6813,0.7109,0.018067,0.141151,0.614533
1591906481391,-1.5254999,0.6741,-0.9568,0.029852,0.151071,0.619975
1591906481410,-1.8450999,1.5452,-2.7394,0.044984,0.144232,0.621436
1591906481431,-2.2528,1.5826,-1.3902,0.102751,0.107505,0.619883
1591906481452,1.8439,1.5604999,1.0238,0.135234,0.080094,0.626021
1591906481471,3.0063,2.2291,-0.122499995,0.151652,0.079062,0.637199
1591906481494,6.8356,-0.119899996,-2.6174998,0.16585,0.077692,0.645635
1591906481514,8.7612,-3.1889,-2.1106,0.168952,0.069577,0.646976
1591906481535,3.3549,-5.4888997,-3.3012,0.15938,0.052717,0.632489
1591906481556,-5.5555,-6.6162,-3.7138999,0.131423,0.043236,0.602851
1591906481577,-1.8492999,-2.86,1.3426,0.074413,0.0268,0.584236
1591906481598,3.4868999,0.6152,4.2555,0.066227,-0.009413,0.574294
1591906481619,1.2935,0.29729998,2.329,0.0825,-0.049433,0.563481
1591906481640,-1.4972999,2.9552999,-1.6084,0.11276,-0.06541,0.548039
1591906481660,-2.6366,4.9442,-3.0397,0.137349,-0.05149,0.526461
1591906481683,-2.7507,4.9575996,1.092,0.148384,-0.04076,0.506606
1591906481702,-3.6255999,2.9945,8.3203,0.15301,-0.048022,0.491876
1591906481723,-9.498799,0.64959997,7.4884996,0.160018,-0.056617,0.474314
1591906481744,-11.634299,-0.3942,3.1741,0.170396,-0.052944,0.458275
1591906481765,-9.3995,-0.4443,1.5911,0.173889,-0.043461,0.453116
1591906481786,-9.1714,-1.0711,0.1417,0.166352,-0.032429,0.455479
1591906481807,-3.7803998,-1.3794,2.6562,0.142519,-0.024916,0.47053
1591906481829,-0.9353,-2.3276,4.5936,0.129633,-0.030118,0.487543
1591906481847,2.2142,-1.5597,2.0878,0.123186,-0.027815,0.511032
1591906481868,1.6261,-1.3149999,-1.0416,0.124271,-0.021106,0.534744
1591906481888,2.1954,-1.5723,-2.291,0.136028,-0.022814,0.558579
1591906481909,5.4937,-1.7143999,-2.7811,0.14222799,-0.021749,0.567896
1591906481930,6.3413,-1.1812,-1.5737,0.165019,-0.032064,0.600632
1591906481953,7.1203,-2.0765998,-1.2063999,0.176728,-0.035439,0.612106
1591906481973,7.1362,-3.7154,-0.8007,0.188761,-0.045181,0.615213
1591906481992,7.6232,-5.0474,-1.5561999,0.201035,-0.061156,0.609755
1591906482014,5.2573,-5.0912,-0.2671,0.202357,-0.077,0.598128
1591906482035,-1.4505,-3.9822998,1.5192,0.17666,-0.079053,0.579489
1591906482056,-7.2296996,-2.5465,5.3419,0.142958,-0.070199996,0.554514
1591906482077,-4.5811996,2.2410998,7.1699996,0.136506,-0.077047996,0.518888
1591906482096,-3.3523,2.8209999,4.7816,0.146413,-0.076556,0.506252
1591906482118,-4.376,3.6562998,2.1087,0.178716,-0.071269,0.475196
1591906482139,-6.8415,1.9064,4.784,0.181767,-0.053637,0.454668
1591906482160,-10.8452,0.0568,6.983,0.174197,-0.034544,0.436182
1591906482181,-11.4509,0.0773,5.916,0.17072,-0.022104999,0.42273
1591906482203,-10.6089,0.6027,3.1650999,0.173918,-0.011359,0.41847
1591906482222,-8.8319,-0.121599995,1.5532999,0.176634,-6.22E-4,0.423199
1591906482244,-7.4771,-1.9043,0.102699995,0.176542,0.008465,0.434498
1591906482265,-2.5706,-3.9529998,0.0295,0.174361,0.010169,0.452843
