@ HyperIMU - ianovir
@ Date:Thu May 21 15:07:17 GMT+02:00 2020, Sampling Rate:20ms
@ chris dancing, Ed Sheeran - Shape of You

timestamp,accelerometer_lsm6ds3_c.x,accelerometer_lsm6ds3_c.y,accelerometer_lsm6ds3_c.z,als_B.x,als_B.y,als_B.z,linear_Acceleration.x,linear_Acceleration.y,linear_Acceleration.z,rotation_Vector.x,rotation_Vector.y,rotation_Vector.z
1590066440010,14.706605,-2.5887928,3.117423,219.0,1920.0,1302.0,7.2762,2.2912,2.9963999,0.011224,-0.730514,0.409916
1590066440031,14.131163,-4.0970345,2.737243,1.0,34.0,47.0,6.4104,3.6536,5.8406,-0.008402,-0.728163,0.41502
1590066440052,10.230232,-9.177636,-2.6898952,1.0,34.0,47.0,4.7553997,-1.4222,-3.3899999,-0.010949,-0.726315,0.419968
1590066440073,7.6592813,-8.568025,-1.8104379,1.0,34.0,47.0,0.4653,-3.3521,-1.4528999,-0.008185,-0.722741,0.420761
1590066440094,4.6167774,-9.200007,1.6196775,1.0,34.0,47.0,-0.74909997,-1.5107,0.3838,-0.001843,-0.719769,0.42159998
1590066440116,2.8104959,-9.841903,-0.15631264,1.0,34.0,47.0,-5.7743998,-4.4038997,0.7977,0.006796,-0.718767,0.426689
1590066440139,3.5290916,-9.763477,-0.6799628,1.0,34.0,47.0,-3.9629998,-3.4271,-0.2421,0.0025829999,-0.716691,0.447395
1590066440158,4.213211,-9.813813,-1.1321222,1.0,34.0,47.0,-3.4973998,-3.3688,-0.6986,-1.25E-4,-0.71755,0.456636
1590066440179,4.529715,-10.033074,-4.4807677,1.0,34.0,47.0,-2.182,-2.4572,-3.2358,-0.017649,-0.72056,0.486424
1590066440199,5.3430057,-8.13611,-0.94985646,1.0,34.0,47.0,-1.7421,-2.4680998,-2.9887998,-0.028001,-0.721683,0.495576
1590066440221,5.5386214,-5.031252,0.35009933,1.0,34.0,47.0,0.023,3.0495,0.36969998,-0.060839,-0.725362,0.522449
1590066440242,4.7843337,-5.093731,0.38424063,1.0,34.0,47.0,-0.0069999998,3.0909998,1.1486,-0.072437,-0.725821,0.531708
1590066440264,4.7843337,-5.093731,0.38424063,1.0,34.0,47.0,-0.0069999998,3.0909998,1.1486,-0.072437,-0.725821,0.531708
1590066440285,2.8360374,-6.9219627,-1.9463422,1.0,34.0,47.0,-1.071,2.3834999,-1.3003,-0.129323,-0.724206,0.560361
1590066440304,6.1926985,-7.341216,-2.4937623,1.0,34.0,47.0,-0.1566,2.5514998,-0.6892,-0.152088,-0.726102,0.572085
1590066440325,7.2587886,-20.17047,-1.6485324,1.0,34.0,47.0,6.2792,-5.2679996,-3.4707,-0.17194399,-0.726619,0.584744
1590066440349,7.7891808,-15.860159,0.41109398,1.0,34.0,47.0,6.2212996,-8.4182,1.3105,-0.189027,-0.730814,0.600749
1590066440368,3.7267377,-8.615496,0.40683234,1.0,34.0,47.0,3.8107998,0.044499997,2.2257,-0.20445,-0.73395,0.600092
1590066440389,0.37399346,-7.239233,-1.3369893,0.0,0.0,3.0,1.2019,1.8217,1.6445,-0.213101,-0.735824,0.596187
1590066440409,-1.2176911,-7.4042025,-2.502774,0.0,0.0,3.0,-1.5784999,2.4515,-0.276,-0.22651,-0.73866,0.587602
1590066440432,-2.2733424,-10.659867,-2.8984108,0.0,0.0,3.0,-2.9285998,-0.2534,-1.0741,-0.242943,-0.743109,0.576317
1590066440451,-1.450867,-11.574557,-0.55951536,0.0,0.0,3.0,-2.4471998,-1.9284999,0.6222,-0.250371,-0.746684,0.573293
1590066440472,-0.3643209,-11.583235,2.2721548,0.0,0.0,3.0,-1.0373,-2.2607,3.5928,-0.257527,-0.748239,0.57437
1590066440494,-0.021576546,-11.8889065,-0.55464077,0.0,0.0,3.0,0.1244,-2.0211,4.0601,-0.267569,-0.744255,0.578537
1590066440513,-0.6912443,-13.1319275,-1.0590608,0.0,0.0,3.0,-0.146,-3.4519,1.2329,-0.279362,-0.731656,0.590144
1590066440535,-1.2321712,-12.7080965,-2.503521,0.0,0.0,3.0,-0.63629997,-3.6294,-0.5122,-0.279249,-0.725879,0.599435
1590066440556,-0.6173593,-9.725813,-0.5087966,0.0,0.0,3.0,-0.018199999,-1.1737,0.7064,-0.275321,-0.722647,0.60894
1590066440578,0.07330088,-7.2406883,0.89919513,0.0,0.0,3.0,0.9647,1.7957,2.2633998,-0.269701,-0.718098,0.620467
1590066440597,-0.22032402,-6.677745,1.3465182,0.0,0.0,3.0,1.0353,2.9988,2.776,-0.261501,-0.709686,0.636057
1590066440620,0.0013120226,-6.8119154,0.84898394,0.0,0.0,3.0,1.221,2.9489,2.0123,-0.252985,-0.698283,0.653331
1590066440640,-0.2812708,-7.12298,-0.09860281,0.0,0.0,3.0,1.1769,2.669,0.8847,-0.246367,-0.686595,0.668734
1590066440663,-0.86200833,-7.4081964,-1.3363763,0.0,0.0,3.0,0.6795,2.4723,-0.6544,-0.241305,-0.677053,0.680608
1590066440683,-1.5048611,-8.630915,-1.7373668,0.0,0.0,3.0,0.1283,1.6679,-1.6327,-0.236092,-0.670458,0.689637
1590066440704,-1.9592327,-9.854735,-0.7521241,0.0,0.0,3.0,-0.48349997,0.10789999,-1.0244,-0.224511,-0.663598,0.702204
1590066440726,-1.8891497,-10.844153,-0.8490126,0.0,0.0,3.0,-0.3866,-0.907,-1.1802,-0.218673,-0.659169,0.709603
1590066440745,-2.241241,-12.051731,-2.687367,0.0,0.0,3.0,-0.42339998,-1.8831999,-1.7949,-0.220757,-0.65631497,0.712045
1590066440766,-2.0450602,-12.618008,-3.8809817,0.0,0.0,3.0,-0.615,-2.9162998,-4.134,-0.230402,-0.655465,0.70936
1590066440788,-0.31021193,-10.781732,-1.966358,0.0,0.0,3.0,0.60569996,-2.1994,-3.2194,-0.241262,-0.657758,0.703042
1590066440807,1.3769916,-8.53441,0.118024565,0.0,0.0,3.0,2.5453,0.3663,-0.7209,-0.246344,-0.660346,0.698633
1590066440830,2.099418,-7.8526754,2.0225163,0.0,0.0,3.0,3.7184,1.6481999,1.0356,-0.251871,-0.661712,0.69484
1590066440849,1.1992173,-8.596669,2.5024004,0.0,0.0,3.0,3.4257,1.5490999,2.6227,-0.260097,-0.66224897,0.690065
1590066440871,0.035204343,-9.738214,1.4490762,0.0,0.0,3.0,2.6841,0.5115,2.3653998,-0.266272,-0.662348,0.686394
1590066440892,-1.6208266,-9.7260895,0.13094369,0.0,0.0,3.0,0.2834,-0.037,0.528,-0.265015,-0.665725,0.683228
1590066440914,-2.6327984,-9.5946865,-2.3178267,0.0,0.0,3.0,-0.94229996,0.0084999995,-1.7648,-0.259543,-0.67056197,0.681329
1590066440937,-2.2337997,-8.920039,-2.8429518,0.0,0.0,3.0,-0.77309996,0.6493,-2.5228,-0.251442,-0.676497,0.679892
1590066440958,-0.934591,-8.705297,-3.0012372,0.0,0.0,3.0,-0.070999995,0.79789996,-2.3962998,-0.243935,-0.683604,0.67676
1590066440978,0.25597847,-8.221736,-1.9135705,0.0,0.0,3.0,1.3382,1.2343999,-1.7995,-0.243363,-0.692115,0.668353
1590066440997,1.555168,-7.608515,0.6082517,0.0,0.0,3.0,2.8185,1.9748,1.1745,-0.251523,-0.700799,0.65453
1590066441018,0.54915327,-8.637868,-0.6049286,0.0,0.0,3.0,2.3167999,1.6462,1.9271,-0.266398,-0.706604,0.638037
1590066441038,-0.65633684,-9.158942,-1.5959843,0.0,0.0,3.0,1.6728,1.004,0.90559995,-0.279976,-0.709579,0.623102
1590066441059,-3.6829526,-10.342664,-1.4545829,0.0,0.0,3.0,-1.8852999,0.0064,0.80759996,-0.283559,-0.714683,0.612246
1590066441082,-4.212732,-12.129093,-1.7282401,0.0,0.0,2.0,-3.2682,-1.2156,0.36069998,-0.280748,-0.723927,0.602462
1590066441102,-2.6077645,-12.868383,1.490381,0.0,0.0,2.0,-2.3046,-3.3878999,2.9420998,-0.272653,-0.738692,0.591473
1590066441122,0.018933348,-11.895534,1.3821726,0.0,0.0,2.0,-0.0989,-2.6682,5.1108,-0.26911598,-0.740039,0.593619
1590066441143,0.1024431,-13.557798,-2.7479784,0.0,0.0,2.0,1.0060999,-3.2354999,1.2889,-0.271152,-0.733957,0.600152
1590066441164,0.4442202,-11.947335,-2.264934,0.0,0.0,2.0,1.3663,-3.6783998,-1.2303,-0.274625,-0.728252,0.605962
1590066441185,-0.06187575,-8.6811075,-1.1827548,0.0,0.0,2.0,1.1255,-0.26139998,0.41259998,-0.274908,-0.725923,0.611224
1590066441206,0.14213896,-7.547127,0.3971406,0.0,0.0,2.0,1.3271999,1.8678,1.6091,-0.268483,-0.722469,0.62141
1590066441228,-0.36728013,-7.656322,1.5090845,0.0,0.0,2.0,1.3183,1.9504999,2.8109,-0.256203,-0.715665,0.637443
1590066441245,-0.6862836,-7.2789764,0.9273988,0.0,0.0,2.0,1.0655,2.1963,2.3372,-0.241916,-0.705791,0.656137
1590066441266,-1.421677,-6.8291826,0.21415655,0.0,0.0,2.0,0.5051,2.6573,1.3738999,-0.22889599,-0.695094,0.673497
1590066441288,-2.2006063,-7.1057897,-2.3477542,0.0,0.0,2.0,-0.2714,2.9563,-0.60179996,-0.217799,-0.685475,0.687915
1590066441310,-2.0659566,-8.645376,-2.7595856,0.0,0.0,2.0,-0.4511,1.4029,-2.9722,-0.202343,-0.674547,0.704974
1590066441331,-1.8721412,-9.821446,-1.3367403,0.0,0.0,2.0,-0.1431,0.2131,-2.0718,-0.190463,-0.670512,0.713568
1590066441353,-1.9964578,-11.228672,-1.0850043,0.0,0.0,2.0,-0.1195,-1.1723,-1.4174,-0.180368,-0.668352,0.719302
1590066441372,-2.4488564,-12.213197,-1.3061136,0.0,0.0,2.0,-0.4226,-2.4069998,-1.7619,-0.174373,-0.667276,0.722366
1590066441393,-2.3382638,-11.8334,-1.606538,0.0,0.0,2.0,-0.70339996,-2.5068,-1.874,-0.174435,-0.667849,0.721899
1590066441415,-0.87551165,-9.958231,-0.8630906,0.0,0.0,2.0,0.53709996,-0.89409995,-1.6671,-0.178404,-0.669828,0.718828
1590066441437,0.027226862,-8.680753,0.22393447,0.0,0.0,2.0,1.7666999,0.82979995,-0.1013,-0.187648,-0.67314297,0.712627
1590066441454,0.2778423,-8.469029,0.37579387,0.0,0.0,2.0,1.9472,1.087,0.1294,-0.191456,-0.67412597,0.710348
1590066441476,0.5537789,-8.555901,0.7256538,0.0,0.0,2.0,2.1901,1.169,0.49449998,-0.198448,-0.676262,0.705734
1590066441497,-0.4946708,-9.161748,-0.019862298,0.0,0.0,2.0,1.6317999,0.6053,0.36479998,-0.201768,-0.681094,0.699774
1590066441519,-2.0278122,-9.320378,-1.3282073,0.0,0.0,2.0,-0.058,0.33679998,-0.9389,-0.19809599,-0.68621,0.69605297
1590066441540,-2.3184972,-8.868641,-2.2209957,0.0,0.0,2.0,-0.72179997,0.60649997,-1.4290999,-0.190489,-0.69270897,0.692333
1590066441562,-1.73073,-8.57602,-2.6697648,0.0,0.0,2.0,-0.3432,1.0102,-2.3945,-0.181587,-0.700314,0.687755
1590066441581,-1.0621157,-8.29563,-0.23061907,0.0,0.0,2.0,0.2429,1.2183,-0.6227,-0.17683,-0.710268,0.679119
1590066441603,-0.9589544,-8.386142,1.597986,0.0,0.0,2.0,0.63729995,1.4139999,2.1884,-0.180843,-0.72137,0.665868
1590066441625,-3.3060381,-9.388641,1.8240849,0.0,0.0,2.0,-0.5683,0.69769996,3.1905,-0.193315,-0.729589,0.651579
1590066441645,-4.350686,-9.547674,0.71436274,0.0,0.0,2.0,-2.7524,0.0887,3.0282,-0.20919,-0.73323697,0.639376
1590066441669,-5.140897,-10.914495,-1.558022,0.0,0.0,2.0,-4.1974,-1.1377,0.29119998,-0.226998,-0.735065,0.626301
1590066441687,-2.667064,-12.442905,-0.22646275,0.0,0.0,2.0,-2.5084,-2.7093,1.1139,-0.231931,-0.739935,0.617898
1590066441708,-0.6835446,-11.834846,2.3583462,0.0,0.0,2.0,-0.1882,-2.4716,4.3773,-0.234273,-0.745519,0.611401
1590066441729,1.1455777,-10.762847,-0.22560084,0.0,0.0,2.0,1.8269,-1.4429,2.9078,-0.238776,-0.745816,0.60981
1590066441751,0.76760024,-12.098772,-1.4183443,0.0,0.0,2.0,2.2867,-1.9886999,1.0114,-0.245557,-0.740454,0.613058
1590066441771,-0.54792744,-12.900571,-2.3516617,0.0,0.0,2.0,1.0246,-3.4269,-0.325,-0.250054,-0.733417,0.619499
1590066441794,-0.637212,-10.0538845,-1.2237914,0.0,0.0,2.0,0.5367,-2.0644,0.1436,-0.249944,-0.72722,0.627715
1590066441814,-0.0413335,-7.4492908,-0.68681985,0.0,0.0,2.0,1.2515,1.2402999,0.64059997,-0.246436,-0.72141,0.636952
1590066441834,-0.44918096,-5.948643,0.92287856,0.0,0.0,2.0,1.3558999,3.4053998,1.6488999,-0.239217,-0.714388,0.648796
1590066441856,-0.43766963,-6.934374,0.77268547,0.0,0.0,2.0,1.2077,3.0228,1.7368,-0.223142,-0.699116,0.672407
1590066441874,-0.7881233,-7.497816,-0.68921405,0.0,0.0,2.0,0.9614,2.2484999,0.049,-0.213345,-0.687373,0.68813
1590066441896,-1.6174843,-7.5117793,-2.5783827,0.0,0.0,2.0,0.2832,2.2143,-2.1684,-0.205364,-0.678061,0.700191
1590066441918,-3.0497246,-8.825736,-2.8501918,0.0,0.0,2.0,-0.92179996,1.4854,-3.4413,-0.197151,-0.67281,0.708335
1590066441938,-3.741668,-10.660825,-1.0187137,0.0,0.0,2.0,-1.8733,-0.21759999,-1.9160999,-0.187479,-0.670564,0.714132
1590066441960,-3.9749973,-12.2956915,-0.6257007,0.0,0.0,2.0,-2.2914,-2.09,-0.96199995,-0.181035,-0.66871,0.718292
1590066441981,-2.7687125,-12.091054,-1.3542945,0.0,0.0,2.0,-1.7279999,-2.8044999,-1.5045999,-0.184009,-0.667401,0.718743
1590066442003,-0.08764693,-10.227704,-0.567196,0.0,0.0,2.0,0.40559998,-1.5346999,-1.5466,-0.19476,-0.667616,0.715036
1590066442023,0.8459289,-9.136072,1.0928094,0.0,0.0,2.0,2.6699,0.4218,0.79319996,-0.212053,-0.669309,0.707177
1590066442043,0.3396606,-8.495834,2.0230718,0.0,0.0,2.0,2.2491,1.1091,1.9386,-0.221113,-0.670411,0.702383
1590066442065,-0.3172413,-8.854276,1.4045535,0.0,0.0,2.0,1.854,1.0526,1.7150999,-0.22752,-0.671327,0.698611
1590066442082,-1.4798656,-9.334428,0.7708467,0.0,0.0,2.0,1.2766,0.6242,1.3549,-0.230655,-0.672222,0.696193
1590066442104,-2.9490628,-9.235585,-0.7417045,0.0,0.0,2.0,-0.8415,0.3741,-0.2634,-0.23592299,-0.675581,0.690282
1590066442125,-3.4603972,-8.892008,-0.8758948,0.0,0.0,2.0,-1.6948999,0.6027,-0.3953,-0.241556,-0.678598,0.684375
1590066442147,-2.6281726,-8.37714,-1.7286806,0.0,0.0,2.0,-1.3512,1.1363,-0.9629,-0.249659,-0.680862,0.677523
1590066442168,-0.32323638,-7.6678524,-1.9538888,0.0,0.0,2.0,0.4669,1.7544,-1.2277,-0.262804,-0.683252,0.667341
1590066442191,1.993173,-7.2180967,-1.0843436,0.0,0.0,2.0,2.8630998,2.3448,-0.7111,-0.280948,-0.686521,0.652348
1590066442210,1.3820002,-7.694428,0.32657868,0.0,0.0,2.0,3.0110998,2.1929,1.0282999,-0.302373,-0.690289,0.632238
1590066442232,0.37994063,-8.632246,-0.96640515,0.0,0.0,2.0,1.6286,1.4308,1.6255,-0.33308,-0.692051,0.601641
1590066442252,-2.3288302,-10.613362,-3.1425335,0.0,0.0,2.0,-1.1285,-0.7294,-1.0813999,-0.345537,-0.692434,0.585934
1590066442274,-3.1896992,-11.520477,-2.3602808,0.0,0.0,2.0,-2.7944999,-1.8657,-0.47379997,-0.349542,-0.69725,0.574131
1590066442292,-2.0616374,-12.325351,-1.0372831,0.0,0.0,2.0,-1.8081,-2.613,1.0646,-0.350435,-0.703902,0.5654
1590066442314,0.009423578,-12.756901,-1.3750762,0.0,0.0,2.0,-0.1735,-3.1727998,1.2311,-0.350424,-0.707087,0.561692
1590066442335,0.00566947,-12.919007,-0.9195458,0.0,0.0,2.0,0.62009996,-3.3932998,1.1557,-0.351879,-0.704347,0.562455
1590066442359,-0.51938856,-11.682124,-1.4282275,0.0,0.0,2.0,0.205,-2.8257,1.5274,-0.355171,-0.698377,0.56522
1590066442380,-1.1277456,-11.075884,-2.2671652,0.0,0.0,2.0,-0.634,-1.5408,-0.15439999,-0.35986,-0.688932,0.571404
1590066442401,-0.4505792,-10.419355,-2.2227864,0.0,0.0,2.0,-0.45069999,-1.2023,-0.502,-0.359206,-0.686201,0.575453
1590066442421,0.387152,-9.253236,-1.3213121,0.0,0.0,2.0,1.0804,0.2777,0.275,-0.35038,-0.678424,0.594399
1590066442441,0.32361946,-8.105704,-0.70061046,0.0,0.0,2.0,1.2215999,1.4289,0.5154,-0.338773,-0.673064,0.611559
1590066442461,-0.5028302,-6.973821,-0.59452814,0.0,0.0,2.0,0.92069995,2.0521,0.77559996,-0.33101898,-0.670425,0.621265
1590066442483,-1.1682938,-6.0742145,-1.1397166,0.0,0.0,2.0,0.2609,3.5902,-0.38369998,-0.30482998,-0.663336,0.649869
1590066442501,-2.1723166,-6.6214232,-1.1203331,0.0,0.0,2.0,-0.6053,3.434,-0.8303,-0.288702,-0.660918,0.664735
1590066442523,-2.591714,-7.7331758,-0.80461454,0.0,0.0,2.0,-1.29,2.2693,-0.6229,-0.274752,-0.659734,0.676375
1590066442544,-2.2934346,-8.811935,-0.9975298,0.0,0.0,2.0,-0.9192,1.2491,-1.0339,-0.264356,-0.65757,0.685858
1590066442567,-1.4477738,-10.157784,-0.39537847,0.0,0.0,2.0,-0.38599998,0.022,-0.7029,-0.260367,-0.654499,0.691863
1590066442589,-1.3548021,-11.252145,-0.24410322,0.0,0.0,2.0,0.3426,-0.8426,-8.0E-4,-0.267578,-0.651297,0.692002
1590066442609,-1.0335386,-12.184178,-3.0689454,0.0,0.0,2.0,0.1196,-1.9981999,-0.9952,-0.271373,-0.650471,0.690832
1590066442629,1.2877262,-10.337291,-2.732397,0.0,0.0,2.0,1.4424,-2.0225,-3.3214998,-0.27568,-0.648958,0.68999
1590066442649,2.48431,-8.729691,1.5214673,0.0,0.0,2.0,3.3502998,0.98819995,0.63629997,-0.307912,-0.627004,0.667745
1590066442671,1.7424905,-8.949182,2.426648,0.0,0.0,2.0,1.795,0.8718,1.8713,-0.337968,-0.594716,0.6313
1590066442691,0.7332769,-9.553574,-0.053965304,0.0,0.0,2.0,0.63769996,0.3346,0.22829999,-0.346492,-0.578433,0.609934
1590066442713,-1.1691078,-9.354816,-1.5090845,0.0,0.0,2.0,-1.324,0.2051,-1.992,-0.3419,-0.579686,0.602669
1590066442732,-2.4851813,-9.161653,-1.9875226,0.0,0.0,2.0,-2.9187,0.598,-2.783,-0.333091,-0.589197,0.603522
1590066442754,-2.5127912,-9.257966,-1.8116254,0.0,0.0,2.0,-3.5193,0.6012,-2.6246998,-0.326512,-0.599221,0.606521
1590066442775,-1.239373,-9.562222,-1.9647489,0.0,0.0,2.0,-2.9069998,0.27609998,-2.2674,-0.323746,-0.608343,0.608627
1590066442797,0.66337585,-9.084108,-0.9724481,0.0,0.0,2.0,-1.2136999,0.35169998,-1.969,-0.32449,-0.617908,0.607375
1590066442816,2.172901,-8.204392,-0.48153144,0.0,0.0,2.0,0.70309997,1.0445,-0.49859998,-0.329162,-0.627874,0.600081
1590066442839,0.98275274,-6.842418,-1.5762849,0.0,0.0,2.0,0.5902,2.6188998,-0.6591,-0.340004,-0.641706,0.578677
1590066442859,-0.52165824,-5.949103,-1.7701195,0.0,0.0,2.0,-1.1103,3.5767999,-0.99359995,-0.348523,-0.651819,0.559364
1590066442881,-2.038155,-6.5520105,1.6273677,0.0,0.0,2.0,-2.8379,3.4582,1.8422999,-0.353199,-0.664216,0.542126
1590066442901,-2.6108196,-9.124044,1.3031448,0.0,0.0,2.0,-3.6395,1.5266,3.7396,-0.349412,-0.676076,0.534657
1590066442923,-3.4912536,-13.653902,-0.48292008,0.0,0.0,2.0,-4.7155,-2.9775,1.5388,-0.342946,-0.685454,0.532596
1590066442943,-2.7006404,-16.41231,-2.398952,0.0,0.0,2.0,-4.1789,-6.3813,-0.0425,-0.339281,-0.694778,0.53147
1590066442967,0.29331845,-14.078183,-0.96460474,0.0,0.0,2.0,-1.1894,-5.2141,0.9618,-0.333631,-0.709386,0.535216
1590066442986,1.1737143,-12.728773,0.15420575,0.0,0.0,2.0,0.5852,-3.3465,2.3048,-0.327942,-0.712719,0.544626
1590066443006,0.33118513,-12.19116,0.24016716,0.0,0.0,2.0,0.1237,-2.7180998,2.3055,-0.322092,-0.710848,0.556617
1590066443028,-0.32746932,-11.345366,0.48133034,0.0,0.0,2.0,-0.5412,-2.0042,2.349,-0.314493,-0.707364,0.57024
1590066443048,-0.120897606,-9.126831,1.0750636,0.0,0.0,2.0,-0.3954,-0.2668,2.6475,-0.304122,-0.702849,0.585856
1590066443070,-0.21471201,-7.2011843,0.63494223,0.0,0.0,2.0,-0.1987,0.81909996,2.5997,-0.29791299,-0.699856,0.594649
1590066443091,-0.9886521,-5.705555,-0.2506825,0.0,0.0,2.0,-0.5243,3.4833999,1.2124,-0.27582,-0.687561,0.624292
1590066443112,-2.2840493,-5.101297,-2.528162,0.0,0.0,2.0,-1.6312,4.585,-1.0281,-0.258512,-0.678047,0.645017
1590066443133,-2.6345124,-6.4847145,-2.9988046,0.0,0.0,2.0,-2.2335,4.4404,-2.6157,-0.241479,-0.670313,0.66324997
1590066443153,-2.6678972,-8.167331,-2.3370569,0.0,0.0,2.0,-2.5697,2.4198,-2.952,-0.224559,-0.665626,0.678333
1590066443175,-1.4375074,-9.862971,0.00956723,0.0,0.0,2.0,-1.2587,0.0265,-0.5593,-0.200588,-0.662377,0.696549
1590066443195,-0.4915296,-10.542963,0.30323043,0.0,0.0,2.0,-0.60289997,-0.3405,-0.0896,-0.192146,-0.660831,0.703969
1590066443218,-0.21236569,-11.054336,-0.98756987,0.0,0.0,2.0,0.3405,-1.1069,-1.1848,-0.189189,-0.659391,0.708181
1590066443244,-0.7198407,-11.057467,-2.1778042,0.0,0.0,2.0,0.1603,-1.3866999,-2.4610999,-0.185314,-0.65892,0.711349
1590066443264,-0.43861774,-10.851901,-2.0524724,0.0,0.0,2.0,-0.0823,-1.183,-2.7696,-0.177011,-0.660267,0.714263
