@ HyperIMU - ianovir
@ Date:Thu Jun 11 21:28:41 GMT+02:00 2020, Sampling Rate:20ms

linear_Acceleration.x,linear_Acceleration.y,linear_Acceleration.z,rotation_Vector.x,rotation_Vector.y,rotation_Vector.z
-11.434899,-15.7393,-3.967,-0.43097,-0.721804,0.448338
-5.9247,-11.842199,1.3764,-0.43941,-0.715609,0.453058
-3.9731998,-12.7288,1.5524,-0.448433,-0.704669,0.453614
-0.0857,-7.6103997,0.7323,-0.458525,-0.695769,0.452264
-0.3148,-2.2791,0.2083,-0.466726,-0.689048,0.452145
-1.1506,0.72459996,1.1679,-0.471072,-0.684206,0.455003
-2.2814,2.3000998,2.5565,-0.473362,-0.678437,0.459842
-0.82159996,4.4662,2.6297,-0.474634,-0.669925,0.464495
1.0749,6.1952,1.3830999,-0.475626,-0.665806,0.465138
1.8478999,7.2065997,1.5058,-0.478153,-0.664564,0.456816
0.9402,7.1519,3.0595,-0.482008,-0.66118,0.444691
-0.22039999,6.12,3.7331,-0.485417,-0.653609,0.440261
0.3231,4.6994,2.4487998,-0.48761,-0.648914,0.437704
0.1654,2.138,0.22989999,-0.489329,-0.647905,0.43194
-1.3446,-4.4955997,1.5776,-0.492311,-0.646192,0.425618
-5.8532,-6.324,7.5708,-0.495321,-0.638875,0.423491
-4.1333,-3.017,7.3998,-0.495731,-0.630504,0.426453
2.5985,-5.4311,3.5549998,-0.491077,-0.623778,0.431798
4.18,-5.2783,3.4415998,-0.484404,-0.61549,0.438479
0.7632,-2.388,3.4088,-0.477412,-0.598352,0.450639
-3.4478,1.3951,1.9959999,-0.477636,-0.590452,0.458238
-2.1741,2.6641,-0.51159996,-0.479154,-0.586791,0.459998
0.8889,1.7077999,-0.7655,-0.479681,-0.58512497,0.455794
3.4131,1.4624,-1.8844,-0.479907,-0.587032,0.446151
4.1514,1.8577,-1.3432,-0.48096,-0.590077,0.430255
0.9629,2.6876,0.4037,-0.484212,-0.59044397,0.409578
-2.008,4.1033,3.4417999,-0.488177,-0.590905,0.379543
0.17719999,5.4314,3.2361999,-0.487882,-0.593693,0.36223
1.319,3.9046,2.0741,-0.48441,-0.598414,0.352312
-1.6139,-6.9953,3.5735,-0.481761,-0.603412,0.335173
-4.3965,-6.9638,-0.69479996,-0.483614,-0.602651,0.32944798
-5.4753,-1.522,3.7580998,-0.492564,-0.599159,0.32552
-2.2006,-3.481,5.7348,-0.501572,-0.590188,0.325068
1.1159999,-2.5878,4.7702,-0.50532,-0.577809,0.325432
2.2363,-0.691,3.7043998,-0.505215,-0.564472,0.326072
2.2456,0.87,2.4703,-0.502923,-0.55319,0.327983
0.0585,1.9009999,1.0428,-0.499782,-0.544417,0.332846
-1.8350999,2.3975,-1.5071,-0.497883,-0.538301,0.34016
-1.5085,2.4528,-2.7296999,-0.497691,-0.535372,0.346346
-0.2329,2.5168998,-4.7497997,-0.498267,-0.537174,0.34788
-0.4579,3.059,-3.9659998,-0.500761,-0.554873,0.341357
-2.6188998,3.2981,2.2568,-0.506328,-0.555609,0.330762
-0.29639998,2.2602,4.3649,-0.510434,-0.553629,0.314909
1.232,-1.5997,3.9815,-0.510973,-0.553091,0.304327
-1.1213,-3.8392,3.8328,-0.512875,-0.551255,0.294759
-2.5147,-5.8097997,2.9345,-0.518324,-0.545855,0.288816
-3.4545999,-2.7921,1.1701,-0.52667,-0.539238,0.28888
-2.9401,-3.0709999,0.996,-0.53595,-0.531548,0.291733
-1.6206,-3.4696,1.5335,-0.544216,-0.522509,0.296473
-2.0066,-2.5885,0.70989996,-0.550964,-0.513456,0.306145
-3.0307999,-1.6962999,-0.0972,-0.557529,-0.502697,0.319528
-2.6720998,-2.2639,-1.3252,-0.563624,-0.48964798,0.332488
1.9171,-2.2084,-3.8186998,-0.570157,-0.476676,0.341868
1.8539,1.5843999,-3.1490998,-0.574738,-0.477087,0.341403
2.1785,5.3578997,-0.75409997,-0.580605,-0.483683,0.330703
1.4729999,7.2352,2.1383,-0.582693,-0.49193,0.310324
-1.1594,8.4117,3.5256,-0.578543,-0.495019,0.287101
-6.6285996,8.3686,-2.4902,-0.579329,-0.501907,0.288363
-7.1865997,3.2149,-3.3623,-0.57853,-0.513685,0.292577
-4.9981,-2.3920999,-2.8959,-0.578623,-0.522533,0.298618
0.089099996,-10.1473,-3.0219,-0.578716,-0.526318,0.303767
3.3198998,-11.0802,-6.4767,-0.5803,-0.530119,0.306547
0.0262,-7.1520996,-11.0001,-0.58019197,-0.543161,0.303754
-10.0567,-9.5857,-0.173,-0.577238,-0.569625,0.301861
-8.8229,-5.7872,0.40269998,-0.577713,-0.585475,0.302896
-6.5202,0.16849999,1.5489,-0.585372,-0.59018,0.302746
-6.7496996,1.3705,3.1195998,-0.588521,-0.59262,0.296859
-5.1099,2.7264,4.7746,-0.59954,-0.579214,0.309374
-2.1733,3.8549,4.0741,-0.600913,-0.571075,0.314805
-0.5291,5.7139,3.8925,-0.594345,-0.565877,0.319212
-0.84389997,7.3368998,0.7227,-0.590169,-0.57013,0.318051
-1.3794,6.0548997,-2.3694,-0.586785,-0.576086,0.321498
-1.2343,4.7873,-1.3305,-0.58464,-0.584255,0.328068
-0.062099997,4.4452,0.2504,-0.577888,-0.602338,0.336907
-0.41979998,4.8891997,-1.4221,-0.570214,-0.619148,0.33757
-1.9167,3.1999,-3.8344,-0.563217,-0.634652,0.331339
-5.4241,-5.398,-5.8633,-0.557689,-0.643066,0.319996
-17.0319,-11.585199,-5.1531,-0.552217,-0.645225,0.309185
-13.870999,-4.8643,-2.5888,-0.553109,-0.640372,0.302912
-1.1869999,-5.7629,1.5371,-0.564995,-0.625821,0.297194
3.5488,-12.927899,0.50479996,-0.575596,-0.606156,0.287359
1.583,-9.0533,-0.2464,-0.580157,-0.592747,0.281944
-1.5192,-0.2827,1.9176999,-0.58079,-0.589034,0.286886
-3.0407,2.4977,3.2219,-0.580009,-0.583403,0.320528
-2.5619,2.2077,3.3442,-0.57781,-0.578555,0.33943
-0.4876,3.2814999,3.9250998,-0.57405597,-0.5706,0.352792
1.2586,5.3087,6.5228,-0.566133,-0.559521,0.361688
3.346,7.9944,7.2256,-0.552831,-0.553428,0.368363
6.0362,8.6062,2.0442998,-0.533234,-0.563375,0.374222
7.1425996,-6.9673996,2.3415,-0.5219,-0.561253,0.38109
-6.4379997,-8.8279,3.3767,-0.517828,-0.553644,0.385897
-9.7956,-5.0881,-1.0146999,-0.519593,-0.54798,0.387463
-6.9536,-2.1608999,0.798,-0.523068,-0.538136,0.389023
1.6607,-2.493,5.0256,-0.529014,-0.526669,0.378694
5.7981,-0.1593,5.19,-0.533194,-0.516065,0.369226
6.2191997,3.0074,4.8434997,-0.529602,-0.513295,0.362586
3.8395,4.1577,5.4114,-0.51849,-0.515823,0.359856
0.258,6.6826,2.4761,-0.505314,-0.515174,0.357399
-1.8405,7.3778996,0.99399996,-0.491335,-0.51795,0.356067
-2.7437,5.8146,-0.74939996,-0.483522,-0.521532,0.356788
-3.7503998,0.42029998,-1.9375999,-0.477556,-0.534928,0.36139
-6.7777996,-3.7661998,1.2598,-0.482781,-0.538,0.368639
-9.6556,-0.0481,3.4466,-0.483244,-0.542407,0.365781
-3.5751,-0.1551,1.8979,-0.500856,-0.52717197,0.367272
0.8591,-7.0643997,2.1673,-0.505521,-0.523404,0.361098
2.7143,-6.7475,2.1664,-0.508856,-0.519636,0.353145
0.6119,-5.7830997,2.5022,-0.516192,-0.514904,0.3468
-3.5184999,-6.4901,1.4727,-0.52598,-0.508857,0.344625
-5.2736998,-5.7601,-1.1330999,-0.533446,-0.505135,0.344589
-5.2760997,-4.3715,0.060799997,-0.54104,-0.500877,0.345312
-3.1613998,-3.3672,-1.0813,-0.550382,-0.493909,0.343717
-1.8032,-0.8935,-1.9002,-0.559894,-0.487989,0.340238
-2.2674,1.7196,-1.523,-0.570078,-0.483588,0.33648
-1.3435999,5.0404997,-0.1389,-0.58505,-0.477109,0.326302
-1.3435999,5.0404997,-0.1389,-0.58505,-0.477109,0.326302
0.3306,6.8746996,0.703,-0.597529,-0.472551,0.301087
0.22109999,6.4718,0.23249999,-0.600099,-0.47669598,0.285808
-0.5851,5.6287,0.2386,-0.603463,-0.483737,0.271398
-1.4195,4.3280997,1.1836,-0.607703,-0.489436,0.258818
-2.6246,2.8082,1.6777999,-0.611955,-0.490973,0.250934
-3.3356998,-0.0457,0.96089995,-0.615914,-0.489533,0.250861
-2.6265,-4.658,0.1219,-0.619468,-0.486799,0.257985
-2.3018,-7.3718,-2.0795,-0.622574,-0.486697,0.268583
-2.4928,-7.5621,-4.8378997,-0.620921,-0.492227,0.277515
