@ HyperIMU - ianovir
@ Date:Thu Jun 11 22:15:40 GMT+02:00 2020, Sampling Rate:20ms

timestamp,linear_Acceleration.x,linear_Acceleration.y,linear_Acceleration.z,rotation_Vector.x,rotation_Vector.y,rotation_Vector.z
1591906540884,0.0,0.0,0.0,0.0,0.0,0.0
1591906540905,0.78499997,-1.7227,-2.427,0.324794,-0.016232,-0.434619
1591906540930,1.6101999,-0.733,-0.009,0.319908,-0.026376,-0.429385
1591906540948,1.9107,-0.3042,1.2200999,0.313796,-0.035218,-0.426314
1591906540966,1.7106999,-0.39929998,1.4771999,0.310269,-0.0394,-0.424476
1591906540986,1.281,-0.71779996,1.3768,0.301623,-0.047121,-0.419709
1591906541007,1.4368,-0.76159996,0.7704,0.291221,-0.054537,-0.412851
1591906541027,1.1531,-0.3026,0.6942,0.274183,-0.068717,-0.401745
1591906541048,0.834,-0.2785,0.4822,0.268534,-0.074011,-0.397474
1591906541068,-0.1424,-0.6196,-0.6902,0.25341,-0.084192,-0.392074
1591906541089,0.17979999,-0.8207,-1.1568999,0.25416,-0.08316,-0.391114
1591906541107,0.6565,-0.2791,-0.0435,0.252696,-0.0832,-0.389201
1591906541128,0.819,-0.0995,0.6569,0.250888,-0.083967,-0.388158
1591906541149,0.44419998,-0.3856,1.6308,0.244129,-0.086901,-0.38725
1591906541169,-0.5987,-1.1036,1.2329,0.222514,-0.088592,-0.401305
1591906541190,-0.5275,-1.2085,-0.6053,0.218687,-0.082522,-0.410759
1591906541210,-0.41439998,-1.1783999,-1.7013999,0.221666,-0.076235,-0.40905198
1591906541231,0.1398,-0.7601,-2.4716,0.223336,-0.071411,-0.406132
1591906541251,0.4518,-0.6257,-1.2827,0.222074,-0.069141,-0.40396
1591906541272,0.69949996,-0.4175,0.313,0.218496,-0.068688,-0.40291
1591906541292,0.6367,-0.7014,0.5571,0.215037,-0.068295,-0.40251
1591906541313,0.41009998,-0.8074,-0.3748,0.212966,-0.067343,-0.402409
1591906541334,0.541,0.694,-0.6117,0.211398,-0.06798,-0.40196
1591906541355,0.64559996,2.1444,0.9921,0.208067,-0.07274,-0.40167
1591906541375,0.7676,1.8553,3.0846,0.202802,-0.078385,-0.401302
1591906541396,0.5868,0.354,3.3894,0.196188,-0.082621,-0.39827698
1591906541418,-0.1443,-0.34739998,2.0908,0.194195,-0.079933,-0.401195
1591906541438,-0.2936,0.1576,-1.3381,0.197714,-0.075393,-0.400752
1591906541459,-0.2086,0.3117,-2.1908998,0.200426,-0.074968,-0.400017
1591906541479,-0.46879998,-0.1136,-1.6362,0.200483,-0.076673,-0.400935
1591906541500,-0.6773,-0.53209996,-0.428,0.197912,-0.080672,-0.402976
1591906541518,-0.5197,-0.51379997,0.93969995,0.194591,-0.086864,-0.404687
1591906541539,0.2713,0.0029,2.0737998,0.19235,-0.093473,-0.405117
1591906541559,0.5203,0.5081,0.9235,0.192813,-0.094404,-0.404326
1591906541579,0.36949998,0.7481,0.044099998,0.193499,-0.088372,-0.403106
1591906541600,0.43359998,0.7557,-0.4348,0.192685,-0.078733,-0.401366
1591906541620,0.43469998,0.8056,-0.5241,0.190929,-0.069446,-0.399367
1591906541641,0.32009998,0.7338,-0.5628,0.189292,-0.063008,-0.397555
1591906541663,-0.0761,0.5894,-0.4612,0.188053,-0.060134,-0.39636
1591906541684,-0.29279998,0.2611,-0.072,0.187396,-0.060892,-0.395871
1591906541705,-0.5238,0.028299998,0.0603,0.187104,-0.063797,-0.395574
1591906541724,-0.5651,0.0218,0.033999998,0.187428,-0.067856,-0.395024
1591906541745,-0.32279998,0.1734,0.0414,0.188197,-0.072058,-0.394038
1591906541766,-0.168,0.36699998,-0.02,0.18908,-0.075666,-0.392884
1591906541788,-0.0285,0.3822,-0.1529,0.190172,-0.079647,-0.391456
1591906541812,-0.107599996,0.2742,-0.1849,0.19066,-0.081979,-0.390881
1591906541831,-0.1486,0.2601,-0.0663,0.19103199,-0.084396,-0.390474
1591906541850,-0.1339,0.2985,-0.0668,0.191366,-0.086427,-0.390114
1591906541871,-0.0173,0.4034,0.0273,0.191609,-0.087623,-0.389707
1591906541893,-0.030199999,0.3872,0.049799997,0.191903,-0.08783,-0.389287
1591906541914,-0.0954,0.3031,0.1308,0.192291,-0.087716,-0.388924
1591906541933,-0.0765,0.21079999,0.0488,0.193017,-0.087952,-0.388405
1591906541954,-0.0779,0.189,-0.1471,0.19414599,-0.088356,-0.38767
1591906541975,-0.0122,0.2175,-0.2356,0.19521,-0.088752,-0.386656
1591906541996,0.1681,0.32099998,-0.0721,0.195906,-0.089104,-0.385496
1591906542017,0.2243,0.31739998,-0.0561,0.196665,-0.089221,-0.38406
1591906542038,0.13069999,0.2428,-0.1416,0.19713,-0.088984,-0.383342
1591906542059,-0.0016,0.120799996,-0.110199995,0.197502,-0.088717,-0.382761
1591906542081,-0.0861,0.071499996,0.0663,0.197621,-0.088479,-0.382464
1591906542102,-0.1697,0.0827,0.0656,0.197659,-0.088192,-0.382319
1591906542123,-0.19299999,0.093399994,0.0455,0.197757,-0.087843,-0.382161
1591906542142,-0.225,0.111899994,-0.022499999,0.197977,-0.087481,-0.381982
1591906542163,-0.275,0.1092,-0.1292,0.198312,-0.087073,-0.381797
1591906542184,-0.2801,0.087,-0.1378,0.19855,-0.086879,-0.381657
1591906542205,-0.2101,0.1724,-0.048299998,0.198749,-0.086808,-0.381351
1591906542227,-0.106199995,0.206,0.0916,0.199214,-0.087169,-0.380735
1591906542248,-0.058799997,0.2111,-0.058399998,0.199751,-0.087286,-0.380259
1591906542269,-0.0389,0.1743,-0.103999995,0.20018,-0.087321,-0.379725
1591906542290,0.038399998,0.1783,-0.081599995,0.200504,-0.087381,-0.37917998
1591906542311,0.058599997,0.2429,-0.030599998,0.200765,-0.08734,-0.378707
1591906542332,0.0426,0.2112,0.029099999,0.200978,-0.087152,-0.378409
1591906542352,-0.038599998,0.1604,0.0103,0.201221,-0.086833,-0.37829798
1591906542373,-0.098699994,0.118499994,-0.0276,0.201531,-0.086471,-0.378259
1591906542394,-0.1714,0.0654,-0.0845,0.201858,-0.086271,-0.378198
1591906542416,-0.1581,0.089999996,-0.0626,0.202181,-0.086185,-0.37809598
1591906542435,-0.038799997,0.1645,0.0078,0.202429,-0.086153,-0.37790298
1591906542456,-0.0263,0.1604,-0.049,0.202711,-0.086077,-0.377734
1591906542477,-0.101799995,0.106599994,-0.1252,0.203017,-0.086015,-0.377623
1591906542499,-0.1121,0.0722,-0.0541,0.203271,-0.086124,-0.377495
1591906542520,-0.018199999,0.1299,0.113,0.20326,-0.086311,-0.377325
1591906542541,-0.0015,0.14639999,0.0557,0.203377,-0.086477,-0.377137
1591906542560,-0.0234,0.1295,-0.1174,0.203707,-0.086699,-0.37693
1591906542581,-0.0105,0.1215,-0.14289999,0.203996,-0.087163,-0.376746
1591906542602,-0.0288,0.1453,-0.022499999,0.204115,-0.087674,-0.376634
1591906542624,0.0354,0.18349999,0.095599994,0.204091,-0.087882,-0.376534
1591906542645,-0.0179,0.167,0.0941,0.204051,-0.087527,-0.376423
1591906542667,0.042,0.2198,0.0824,0.204097,-0.086885,-0.376309
1591906542687,0.0387,0.18239999,-0.0067,0.204329,-0.086063,-0.37632298
1591906542708,-0.0808,0.1055,-0.12969999,0.204497,-0.084047,-0.376488
1591906542729,-0.049999997,0.107599996,-0.0569,0.204311,-0.082786,-0.376561
1591906542754,-0.072799996,0.087799996,-0.0025,0.20415,-0.08181,-0.376701
1591906542766,-0.0672,0.0809,0.0157,0.204105,-0.081496,-0.376788
1591906542790,-0.1783,-0.017199999,0.0844,0.204218,-0.081247,-0.377093
1591906542811,-0.1963,-0.031,-0.0018,0.204444,-0.081286,-0.377193
1591906542832,-0.15349999,0.026999999,-0.0603,0.204558,-0.081117,-0.377127
