@ HyperIMU - ianovir
@ Date:Thu Jun 11 21:27:46 GMT+02:00 2020, Sampling Rate:20ms

linear_Acceleration.x,linear_Acceleration.y,linear_Acceleration.z,rotation_Vector.x,rotation_Vector.y,rotation_Vector.z
10.6008,0.5678,0.624,-0.254524,0.752683,-0.591979
-4.5589,8.6032,2.1919,-0.234021,0.771681,-0.576855
-3.8865,5.0295997,-0.8781,-0.237022,0.775273,-0.570614
8.2141,-1.7962999,2.4545,-0.239559,0.780229,-0.560622
1.8297,5.3813996,7.4839997,-0.250034,0.774315,-0.557084
3.3859,3.4882,7.5401998,-0.271521,0.760409,-0.554918
10.4963,-8.755199,10.2722,-0.29099,0.744018,-0.550713
4.2444997,-7.3468,4.0964,-0.302535,0.719604,-0.552024
-0.0379,1.0586,1.3684,-0.311105,0.689189,-0.558309
0.93219995,3.9989,-1.6897999,-0.322626,0.679891,-0.547963
7.8945,-10.7155,1.5419999,-0.320831,0.688976,-0.538064
4.4637,-29.394299,3.447,-0.317559,0.714777,-0.518322
5.0171,-24.895899,1.3198,-0.322482,0.716796,-0.515913
5.0171,-24.895899,1.3198,-0.322482,0.716796,-0.515913
5.0171,-24.895899,1.3198,-0.322482,0.716796,-0.515913
4.3093,1.0473,3.7916,-0.332341,0.729293,-0.459707
4.3786,3.0988,2.3628,-0.32981,0.731228,-0.455775
3.5272,4.0782,2.7266998,-0.326752,0.735021,-0.449785
3.4206998,5.0659,4.3621,-0.324222,0.738436,-0.443539
3.4808,6.3233,6.18,-0.32135,0.737787,-0.441876
3.2266,7.1148996,6.1678,-0.321312,0.728512,-0.449997
2.4661,7.2883,2.8786,-0.312182,0.727196,-0.447899
1.3614,5.6489997,0.59749997,-0.301131,0.732315,-0.445406
-0.025899999,-1.2739999,1.4958999,-0.291344,0.73443097,-0.447124
1.0343,-5.4603,-5.384,-0.282881,0.726613,-0.454589
1.2077,-6.1952996,-5.4923,-0.278979,0.722937,-0.455657
0.37919998,-7.8412,-2.136,-0.252032,0.721853,-0.482989
2.3888,-7.2325997,-0.66749996,-0.235963,0.720734,-0.49535
3.8878999,-4.332,4.0966,-0.225821,0.716154,-0.503598
2.935,-2.585,2.1231,-0.218974,0.709787,-0.50719297
2.9614,1.6453999,0.0363,-0.213619,0.70300597,-0.508513
3.7993,4.9688997,-0.69979995,-0.211199,0.698006,-0.508967
6.232,7.6211996,-2.6248,-0.20759,0.698626,-0.513082
3.9092,8.0884,-2.7654,-0.216249,0.687557,-0.503902
3.9266999,7.2992997,-1.0799,-0.226265,0.669507,-0.496959
3.9392,6.1826997,0.2838,-0.229621,0.64517,-0.498642
3.6926,5.0965,1.5379,-0.228661,0.618972,-0.503906
3.2728,-0.0431,4.8159,-0.220991,0.595993,-0.514428
5.3237,-3.3792999,9.1789,-0.209871,0.594096,-0.528042
5.3686,-7.4532,7.0059,-0.213558,0.590423,-0.538593
6.8194,-11.1735,7.4147,-0.241539,0.56939,-0.539871
8.8192,-8.9643,0.2786,-0.27808,0.543945,-0.540768
2.7868,-4.3596997,-1.2358999,-0.309027,0.525818,-0.544384
0.3883,-0.26749998,-1.1862999,-0.320628,0.528874,-0.547824
-1.8044,2.2674,-0.5851,-0.315353,0.552013,-0.546595
-0.83669996,2.4795,1.5504,-0.297128,0.582894,-0.535876
-0.1042,2.1662,1.2723,-0.289333,0.595531,-0.531693
0.5057,1.5917,-0.6353,-0.272508,0.615505,-0.52525
1.4024,1.2638,-1.8181,-0.247091,0.64672,-0.516235
1.9085,1.6006999,-1.8577,-0.234858,0.667923,-0.505879
1.642,1.7279999,-1.0569999,-0.22302,0.690555,-0.493275
2.2152998,0.3056,0.6372,-0.214169,0.710718,-0.48163798
2.6109998,-1.1679,2.7477,-0.21015,0.72555697,-0.470945
4.4902,-2.8515,2.9442,-0.206548,0.733451,-0.469743
4.785,-3.0639,4.0864997,-0.203795,0.737443,-0.472855
3.4394999,-2.2117999,2.665,-0.204252,0.738687,-0.475044
2.1167998,-2.3922,1.7495999,-0.206141,0.737029,-0.476763
1.9089999,-2.3759,1.4624,-0.207441,0.733847,-0.479323
2.236,-1.7696999,1.3218,-0.206069,0.72961,-0.483629
3.3809998,0.8538,1.6881,-0.206927,0.723707,-0.491894
4.4651,2.5744,2.4434,-0.210182,0.714776,-0.502266
6.4646997,3.2724998,3.1992,-0.217248,0.700655,-0.517628
9.0829,3.1055999,2.8246999,-0.2296,0.683596,-0.536377
6.0195,3.9261,1.6688,-0.252538,0.661675,-0.552833
-0.1734,6.3006,3.8948,-0.275677,0.639206,-0.561505
-1.5110999,4.633,3.6378999,-0.282183,0.623584,-0.566361
2.8681,1.4576,4.8057,-0.265765,0.615948,-0.582662
7.5709996,-4.0325,-0.34849998,-0.260445,0.602409,-0.603118
5.0186996,-3.8829,-4.1728,-0.265306,0.596538,-0.6143
4.1313,-1.3694,1.4662,-0.2665,0.586715,-0.643703
4.2132998,-5.4122,1.5449,-0.256103,0.59134,-0.656023
3.4426,-8.9233,2.2602,-0.23700699,0.603796,-0.663766
1.5799999,-6.0843997,2.4802,-0.222327,0.613618,-0.670035
2.2278,-5.7095,2.929,-0.21126,0.62506497,-0.671063
3.0105999,-5.9937,1.1953,-0.198617,0.640309,-0.668096
2.9476,-4.3788,0.25439999,-0.182128,0.658636,-0.662571
1.5895,-2.8472998,-1.0231,-0.164204,0.679609,-0.652159
1.3867999,-1.8363999,0.6404,-0.14993499,0.699766,-0.637444
0.7892,-0.38369998,1.4843999,-0.138756,0.720368,-0.618069
1.4575,1.6285,2.2108,-0.129247,0.740282,-0.598703
2.8927999,3.3818,1.5867,-0.121935,0.762911,-0.576852
4.3191,5.8044,2.597,-0.109578,0.798377,-0.539475
3.0684,6.5214996,3.1513999,-0.105972,0.805264,-0.535075
-0.5135,6.1826,7.3171997,-0.080844,0.825553,-0.51123
-1.6603,5.3784,11.321199,-0.060489,0.829495,-0.508413
0.2341,4.1874,9.7376995,-0.037546,0.824363,-0.519391
1.5128,2.4496999,7.3039,-0.011586,0.812259,-0.54221
2.3116,0.61039996,6.5664,0.011643,0.799162,-0.564979
3.8288,-0.21069999,4.2987,0.025042,0.78743,-0.583763
6.7914,1.4156,-3.7968998,0.033478,0.772521,-0.612505
8.203899,0.86509997,-3.6936998,0.037506,0.766656,-0.622059
7.2111998,-0.37449998,-5.3757,0.03907,0.753915,-0.646293
0.392,-2.9773998,4.7565,0.033172,0.730354,-0.681153
-4.8905,-2.7921,7.9961996,0.019454,0.723751,-0.689101
-7.3739,-1.3492,1.1292,0.01132,0.719684,-0.69346
-2.6566,-0.3443,-0.68259996,0.015277,0.713764,-0.700054
0.95229995,-1.1089,0.876,-0.029337,-0.706615,0.706704
1.2961999,-4.0422,3.1715999,-0.042345,-0.69994,0.71113497
-3.0397,-6.1322,3.4190998,-0.054936,-0.698076,0.710726
-6.1861,-6.0615997,3.3393998,-0.074171,-0.698398,0.707265
-7.8647,-5.4333,4.179,-0.098366,-0.698138,0.703007
-7.5232,-5.6033,4.663,-0.118429996,-0.699445,0.697822
-6.7482996,-6.3891997,4.1823997,-0.133005,-0.70360297,0.691404
-5.7283998,-5.7132998,4.3348,-0.141983,-0.708772,0.685548
-4.3756,-3.623,3.4831998,-0.147164,-0.713749,0.680761
-2.799,-1.2857,2.3776999,-0.149098,-0.723877,0.671593
-2.2786,0.2026,2.3772,-0.148731,-0.729784,0.666471
-1.5165,2.201,2.8604999,-0.146942,-0.7357,0.661049
-0.20359999,5.2316,2.4775,0.142935,0.739857,-0.657311
1.3914,6.4736,1.7813,0.136149,0.74316,-0.654076
2.2961,7.1903,1.1394,0.128922,0.745636,-0.6512
2.5433,7.7155,0.72819996,0.123783,0.749205,-0.646567
2.7026,8.0693,0.58419997,0.120623,0.753815,-0.64030397
3.3458998,7.6768,0.5288,0.118611,0.75953597,-0.632975
2.6861,5.7602,0.8599,0.114954,0.762645,-0.62946
1.4259,2.5563998,1.2286,0.10663,0.761428,-0.631289
0.087799996,-0.65139997,1.3772,0.099295996,0.761813,-0.630837
-1.2193999,-4.4863,4.2594,0.087808,0.75661,-0.637576
-2.8443,-5.58,6.3359,0.074892,0.75162,-0.643599
-4.1962,-0.2882,3.6007,0.055444,0.743649,-0.650549
-1.8766999,2.8049,4.981,0.032562,0.729316,-0.6611
1.4992,6.628,2.4336,0.009973,0.712025,-0.672648
4.3907,5.7869,-1.1323999,-0.012392,0.701502,-0.681351
5.6902,4.0032,3.2336,-0.028778,0.681573,-0.699876
6.4775,1.4762,8.0449,-0.029099999,0.658278,-0.724423
2.2021,-0.1344,5.9821997,-0.015466,0.627509,-0.754016
0.41399997,-2.6636,6.5922,-0.019588,0.60805297,-0.767594
-1.1156,-3.2438,5.9537997,-0.024319,0.595791,-0.775555
1.5683,-2.9277,6.5875998,-0.032522,0.583366,-0.783025
3.9136,-4.6315,4.2771997,-0.042754,0.575108,-0.787885
2.2563,-4.6419,4.4497,-0.051832,0.573747,-0.787878
1.2329,-5.1737,6.5438,-0.054995,0.576298,-0.785498
0.1757,-4.3942,5.8048,-0.056493,0.582471,-0.780278
-0.2135,-3.2284,4.7407,-0.059987,0.592967,-0.770374
-0.0418,-1.9329,3.1704998,-0.063651,0.607537,-0.756443
0.62299997,1.4381,0.6281,-0.072403,0.633077,-0.73068
0.9776,1.9980999,0.64269996,-0.079201,0.652303,-0.709265
2.2343,2.3686,0.6422,-0.085983,0.670711,-0.68725
2.7424,4.4862,1.063,-0.092884,0.687074,-0.665089
3.2249,6.1633,1.5561,-0.100563,0.700877,-0.64451
3.4359999,6.5168,2.8774,-0.104533,0.712938,-0.626597
2.8539,6.8085,4.2079997,-0.106012,0.72616297,-0.607055
2.539,7.4157996,4.492,-0.110286,0.737475,-0.586873
2.9197,5.7967997,3.5932,-0.116953,0.746342,-0.56973
1.7703999,4.0311,3.4654999,-0.121919,0.751882,-0.556778
0.50949997,-0.1677,4.0868998,-0.125491,0.752083,-0.552804
-0.8864,-8.144,5.5369,-0.12794,0.744604,-0.558674
0.7352,-19.1395,9.7923,-0.1199,0.732729,-0.577129
4.7513,4.2985997,-3.2542,-0.125664,0.70731,-0.608307
5.9881,5.3719997,-1.905,-0.145462,0.690803,-0.629062
3.6114,8.4635,-7.8669,-0.176061,0.673348,-0.647104
-1.9736999,13.3053,-4.1191,-0.203728,0.666315,-0.649897
0.7564,14.3967,4.9094996,-0.206794,0.661101,-0.65776
11.616,3.7607,14.1967,-0.184034,0.651892,-0.686893
5.3366,-4.2331,-0.0361,-0.161835,0.639506,-0.718548
-0.9877,-7.2401,1.1234,-0.165627,0.633519,-0.728585
-0.9289,-11.9382,5.124,-0.159031,0.634795,-0.732482
0.21159999,-6.8353996,7.7591,-0.14874999,0.630459,-0.740657
0.6652,-4.7681,5.9431996,-0.146464,0.628146,-0.743361
0.5079,-5.2991,4.4256997,-0.150498,0.631664,-0.739284
0.1259,-4.6489997,3.0753999,-0.156856,0.642416,-0.725213
0.8134,-3.0258,-0.1919,-0.158168,0.657416,-0.708409
0.6006,-0.5265,-0.5232,-0.157433,0.674192,-0.688323
1.4079,1.4979,-0.0687,-0.154113,0.691912,-0.667062
1.9897,3.6852,1.1207,-0.147027,0.711707,-0.643737
1.6893,6.1356997,1.3112,-0.141757,0.725438,-0.62871
2.8209,7.1341996,1.972,-0.135758,0.744054,-0.612019
2.7835999,8.0476,2.7477999,-0.131445,0.761133,-0.596815
1.633,8.3883,3.1832,-0.125889,0.77295,-0.58258
0.76699996,7.8279,4.9119,-0.119653,0.780142,-0.572319
-1.9789,5.3858,8.5753,-0.11181,0.784995,-0.566124
-3.3246,-1.1531,6.4658,-0.09167,0.794834,-0.563426
-4.0319,-5.0257998,6.3601,-0.083054,0.790808,-0.572337
-6.1466,-22.5689,10.6883,-0.066025,0.782043,-0.585518
1.2319,-8.6509,-0.12529999,-0.075902,0.761805,-0.602168
3.9046998,4.5603,0.1555,-0.097488,0.74728,-0.61565
2.7351,6.6538997,1.5353999,-0.118968,0.733236,-0.633479
2.3195,8.322,-0.55399996,-0.131968,0.720648,-0.649151
1.578,8.6438,-2.3628,-0.13049,0.717983,-0.660213
1.3966999,9.0732,-0.3154,-0.122362,0.72037697,-0.665824
2.2475,4.0146,5.3823,-0.110053,0.70874,-0.68628
-0.5189,1.1069,4.5401,-0.100197,0.69458,-0.705497
-0.76479995,0.6809,2.3165,-0.098393,0.681492,-0.719757
0.1353,1.3886,1.8104999,-0.10473,0.667716,-0.731778
3.9661,-2.0026999,1.1049,-0.119703,0.648832,-0.74746
6.364,-5.9823,1.6868999,-0.122224,0.640757,-0.75494
3.4378,-6.2647,3.6125998,-0.114569,0.633297,-0.763576
-0.26549998,-5.0099998,6.9714,-0.099933,0.626863,-0.771776
-1.8806,-3.0853,8.5758,-0.090298,0.621767,-0.777326
-1.1280999,-6.6987996,5.6993,-0.090679,0.625591,-0.774052
-1.1999999,-7.5576997,5.5408998,-0.092609,0.632798,-0.767582
-1.8173,-6.6682,3.5737,-0.092969,0.645034,-0.756568
-2.3734,-6.6045,3.0967999,-0.092322,0.659068,-0.742969
-1.3305,-8.6179,6.9585,-0.091727,0.669605,-0.731148
-6.1584997,-5.7125998,7.4377,-0.090375,0.673091,-0.723978
-6.5344,1.9049,4.1261,-0.080432,0.671495,-0.722201
-2.1724,8.8508,-2.2493,-0.055515,0.67174,-0.71872
0.3807,9.835,-1.9066999,-0.044657,0.67475,-0.710192
1.275,10.6406,-3.0014,-0.043,0.677213,-0.699821
2.0170999,11.5991,-5.2746,-0.048609998,0.676539,-0.690546
3.2526999,12.370399,-6.0357,-0.051943,0.676803,-0.681991
3.6562998,12.453099,-4.1812997,-0.045731,0.682069,-0.673852
5.2889,10.952399,-1.701,-0.031639,0.692292,-0.666197
7.2651,8.991,1.9228,-0.018578,0.695839,-0.670632
6.9782,5.8490996,3.8158,-0.011999,0.690585,-0.681021
7.7799997,2.4241998,11.1172,-0.01725,0.683025,-0.690304
3.4457,-5.8679,15.159599,-0.040826,0.669896,-0.699867
-3.1652,-11.753699,7.7195997,-0.079827,0.6494,-0.714374
-4.6566997,-13.4998,9.9607,-0.090067,0.644952,-0.718755
1.2239,-6.2573,8.352,-0.094262,0.64261,-0.720665
1.8529999,-3.391,7.8760996,-0.09542,0.643012,-0.72126
2.1749,-1.2185,7.1129,-0.101299,0.643738,-0.720623
4.7137,-0.6318,6.9655,-0.111648,0.644733,-0.719213
6.6998,1.1848999,4.1833997,-0.12094,0.646275,-0.71901
8.175,3.4362998,-1.4031,-0.150902,0.652831,-0.709994
3.0233998,6.6488,-7.6499,-0.200067,0.66666,-0.680679
-5.9149,10.7294,-1.5878999,-0.23631,0.68153,-0.638416
-4.5621,11.4656,6.7230997,-0.238564,0.685472,-0.619986
-0.8358,8.9992,0.5811,-0.204995,0.702929,-0.61515
1.5451,5.993,2.6949,-0.166634,0.720857,-0.620346
2.0951,4.5734,2.8996,-0.155358,0.72853,-0.621986
3.0498998,-10.9971,18.792099,-0.159421,0.721953,-0.630297
-2.7626998,-7.8788996,1.6541,-0.149725,0.715834,-0.648268
-3.4398,-10.0822,3.0483,-0.148954,0.712556,-0.657471
1.0031999,-11.8404,9.010099,-0.155424,0.705149,-0.663445
3.6265,-6.0972,1.6972,-0.161322,0.700006,-0.665949
3.2782,-4.3294997,0.28579998,-0.163161,0.698536,-0.666865
1.7399,-2.9134,-1.128,-0.161373,0.704587,-0.662232
1.8668,-1.7071999,-0.3031,-0.160562,0.714325,-0.652369
2.7261,1.9354,1.3407999,-0.162985,0.723048,-0.642075
1.7103,3.8288,3.0918999,-0.166704,0.72997,-0.632323
0.64489996,4.5414,4.5214,-0.171857,0.735522,-0.62242
1.7265999,5.7595997,6.8234,-0.18087,0.737349,-0.615773
0.0033999998,7.4028997,12.3602,-0.187853,0.736485,-0.612796
-2.0149,6.0225997,10.215899,-0.190879,0.731391,-0.617046
0.8005,3.1062999,6.0469,-0.194955,0.719931,-0.627826
5.5934,0.95769995,5.96,-0.201202,0.703488,-0.642807
5.7107997,1.7265999,1.3887999,-0.209855,0.685765,-0.659459
0.94409996,3.4218,0.1068,-0.226544,0.667552,-0.673824
4.7752,3.1694999,-1.3765999,-0.228826,0.660643,-0.682965
3.6281998,2.6743999,0.073699996,-0.225675,0.652938,-0.697649
2.4565,0.61109996,4.8595,-0.215175,0.644181,-0.713548
0.7385,-2.2041,0.83129996,-0.203899,0.637816,-0.727158
-3.2373,-2.1656,2.0539,-0.19734,0.634254,-0.733698
-4.4263997,-2.4199,4.1348,-0.191087,0.629925,-0.739801
-2.1596,-2.6599,3.8327,-0.184395,0.62563,-0.746312
-1.1351,-2.1367,3.6095,-0.180533,0.621644,-0.751722
-1.0942,-1.0845,3.8242,-0.178164,0.61216,-0.76003
-0.2778,-0.6574,3.6316998,-0.176675,0.613965,-0.759413
-0.5711,-0.7186,4.2787,-0.172366,0.605759,-0.766809
-1.1503,-1.1349,4.1196,-0.167773,0.604477,-0.768592
-1.7584,-1.2961,3.9215,-0.164027,0.604595,-0.768727
-1.1679,-1.3635,3.5547998,-0.163699,0.605348,-0.767209
-0.2845,-1.4139,3.2679,-0.16586299,0.607132,-0.764012
0.33679998,-1.497,3.3363,-0.16818699,0.610178,-0.759569
0.8502,-1.3692,3.5983999,-0.168432,0.614897,-0.75445
0.7769,-1.1466,2.9227,-0.167238,0.621731,-0.747836
0.5273,-0.7529,2.1197999,-0.164823,0.630807,-0.73929
0.46829998,0.051799998,1.2789999,-0.162522,0.641718,-0.728444
0.4177,0.90889996,0.4827,-0.161006,0.654364,-0.714963
0.87829995,2.1652,0.0023,-0.159902,0.669738,-0.697732
1.9758999,3.6485999,0.0689,-0.157524,0.69116,-0.673687
1.763,5.0622997,0.4165,-0.154682,0.706618,-0.65703
2.1908,5.6977997,0.3364,-0.152685,0.723075,-0.638574
2.9004998,5.9774,0.7942,-0.150809,0.741451,-0.61917
3.1174998,6.0007,1.9079,-0.147831,0.758566,-0.602357
2.7440999,5.516,4.0778,-0.143042,0.771977,-0.591013
1.1795,2.8803,7.0736,-0.13183899,0.781201,-0.584929
1.2771,-1.9911,10.7678995,-0.117373,0.785005,-0.585527
1.9606999,-11.855,11.5702,-0.10447,0.780708,-0.595878
-0.5103,-10.0376,4.5456,-0.098306,0.767852,-0.614307
2.9754,-1.9733,-2.0149,-0.107336,0.743804,-0.640544
2.8443,-0.74619997,-1.1029999,-0.111508,0.737445,-0.645775
1.9196999,5.4519,-4.191,-0.123046,0.716013,-0.669826
0.69909996,7.7545996,-1.2212,-0.136565,0.700059,-0.686092
-1.3945999,9.651899,6.3339996,-0.153913,0.665025,-0.716632
-0.1997,7.534,15.2275,-0.168454,0.632463,-0.74424
-1.7462,3.0156,4.3518,-0.158886,0.614929,-0.764242
-2.368,0.3019,-1.4509,-0.147452,0.610556,-0.771674
-4.4544,-3.3376,-1.8549999,-0.133483,0.607947,-0.777211
-3.1564,-6.3171997,4.3624,-0.118919,0.607683,-0.780743
-0.8152,-4.3587,7.7900996,-0.110813,0.610662,-0.779838
-0.64699996,-1.8597,7.6482997,-0.109738,0.613524,-0.777609
-2.375,0.429,7.5583997,-0.100177,0.623971,-0.771225
-3.4754,1.6744,5.9361,-0.08632,0.629847,-0.768197
-4.3352,3.7594998,2.6539,-0.074687,0.639715,-0.76026
-3.3112998,3.8551998,3.9088998,-0.068225,0.653565,-0.74676
-1.7394999,2.9248998,4.4309,-0.069919,0.66785,-0.730785
-1.037,3.1845,1.397,-0.078898996,0.68007797,-0.714783
0.88619995,4.081,-3.7271,-0.078321,0.691617,-0.70277697
1.9145,4.3377,-4.8683,-0.068649,0.706802,-0.690971
2.0026999,3.2540998,-2.1151,-0.066056,0.722698,-0.675791
1.0145999,1.3621,-0.7956,-0.069644,0.735924,-0.66104597
1.9611,-3.7573998,3.3363,-0.073211,0.74883,-0.646676
-0.12889999,-4.3224998,1.1322,-0.077984,0.769185,-0.62485397
-0.82019997,-0.6304,0.2277,-0.08296,0.777,-0.615826
-0.90419996,0.5469,5.8771,-0.080964,0.782366,-0.611493
-1.5245,5.9999997E-4,13.2042,-0.070905,0.784986,-0.612113
1.4908999,-1.8744999,10.847799,-0.053784,0.778585,-0.624188
5.9665,-1.3404,9.1117,-0.046198,0.764809,-0.642283
4.3385997,1.3804,9.287499,-0.052144,0.746534,-0.663095
1.8245,4.356,6.3321,-0.064016,0.721978,-0.688843
-2.0289,6.8717,-0.8272,-0.076685,0.702455,-0.707312
-4.5102,8.153999,-4.0087,-0.09852,0.693833,-0.712122
-9.2351,6.5878997,-0.2427,-0.126975,0.686658,-0.710565
-4.1962,0.5496,4.2199,-0.12723,0.675256,-0.720088
6.7349997,-6.4974,2.6753,-0.097515,0.669624,-0.733848
6.1215,-9.4361,-2.665,-0.093683,0.66659,-0.737978
-1.5231999,-5.4035,2.24,-0.103055,0.661505,-0.740343
1.8541,-3.267,2.0925,-0.100343,0.662283,-0.73956
0.32189998,-3.714,4.4296,-0.096647,0.66333,-0.739175
-1.2396,-4.0320997,2.4733999,-0.09835,0.667038,-0.734755
-0.8373,-3.3055,1.7279999,-0.102781996,0.673453,-0.726787
0.289,-1.5318999,1.2013999,-0.108126,0.681957,-0.716207
0.9184,0.5184,1.3532,-0.113947,0.692108,-0.70343
1.4404,2.518,1.6396999,-0.119327,0.702756,-0.689758
1.6407,4.8182,3.0328,-0.124596,0.712816,-0.675544
1.7364999,5.2444997,3.9886,-0.125236,0.71880597,-0.6674
2.6297,5.6457,6.5319,-0.123982,0.722609,-0.663017
3.2106,5.7857,7.8391,-0.121562,0.725883,-0.660444
1.2196,3.7968,6.9526997,-0.117701,0.728791,-0.658319
0.18249999,1.6920999,4.3398,-0.114277,0.732262,-0.654166
1.0848,-1.341,0.5737,-0.112382,0.738323,-0.645735
1.8396,-5.1457,-1.4347999,-0.104669,0.745579,-0.638133
1.7327,-4.2521,-1.6391,-0.088641,0.75337,-0.633307
1.5178,-0.8268,-1.0763999,-0.071272,0.760945,-0.629156
-0.45889997,0.5437,0.34309998,-0.055202,0.77327,-0.617275
-0.45659998,1.2861999,2.0609,-0.050746,0.779424,-0.608836
-0.80219996,1.4304999,3.5128999,-0.047308,0.78286,-0.602099
-0.70699996,-0.058199998,7.4315996,-0.045166,0.780942,-0.60064
-1.364,-0.898,13.7104,-0.044621,0.770095,-0.609783
-3.4085,0.30609998,8.3310995,-0.032212,0.748822,-0.636691
-4.4448,0.7168,10.8195,-0.015717,0.717563,-0.672727
-6.9103,0.7129,4.1640997,0.010183,0.67985797,-0.712105
8.665299,3.753,-18.2164,0.04193,0.66404897,-0.729001
8.2567,2.7519999,-15.2949,0.021285,0.665573,-0.725835
-2.1095,3.633,-3.3490999,0.008146,0.674297,-0.713745
-2.302,0.79829997,0.1417,0.004398,0.688629,-0.697868
-2.2542999,-7.4561996,0.6084,0.003016,0.707822,-0.678737
3.4908,-17.3192,27.018799,0.001959,0.728403,-0.660103
-0.5866,-12.1777,18.2505,0.012956,0.744882,-0.649218
-3.4352999,-4.6521,17.3153,0.024594,0.73738,-0.662475
-8.1733,2.9785,15.3575,0.021335,0.727022,-0.672936
-7.5846,7.8029,9.1164,0.00832,0.71361,-0.682648
-3.6564,9.552,2.0935,-0.001585,0.699098,-0.689773
1.0615,9.4135,-2.5902,-0.006324,0.682563,-0.696729
3.291,6.0766997,-6.7369,-0.007745,0.682238,-0.697153
4.1136,1.8658999,-10.091,-0.012561,0.689086,-0.689058
2.9145,-1.3723999,-7.1101,-0.024123,0.697067,-0.676912
