@ HyperIMU - ianovir
@ Date:Sat Jun 13 12:23:03 GMT+02:00 2020, Sampling Rate:20ms

timestamp,Linear_Acceleration.x,Linear_Acceleration.y,Linear_Acceleration.z,Rotation_Vector.x,Rotation_Vector.y,Rotation_Vector.z
1592043783424,0.0,0.0,0.0,0.0,0.0,0.0
1592043783445,0.0,0.0,0.0,0.0,0.0,0.0
1592043783467,0.0,0.0,0.0,0.0,0.0,0.0
1592043783485,0.0,0.0,0.0,0.0,0.0,0.0
1592043783506,0.0,0.0,0.0,0.0,0.0,0.0
1592043783526,0.0,0.0,0.0,0.0,0.0,0.0
1592043783547,1.3759048,0.042963505,-0.003030777,0.23769683,-0.11819503,-0.3162211
1592043783568,-0.02383843,-1.716558,-1.242178,0.22746429,-0.10225306,-0.3316818
1592043783589,0.5214182,-0.776669,-3.532219,0.22901224,-0.08144241,-0.3368701
1592043783610,1.2911468,0.3449607,-4.8476763,0.24097124,-0.059155922,-0.31987193
1592043783631,0.24687219,0.66341877,-1.0140104,0.247072,-0.029046819,-0.31120834
1592043783650,-0.15221572,0.34019327,1.9297199,0.24799933,-0.011621554,-0.31375387
1592043783670,0.63468015,-1.5183287,-2.1640186,0.2483761,0.0045400364,-0.32432532
1592043783691,0.05192399,0.72155666,-1.516428,0.26326028,0.02533221,-0.32725134
1592043783712,1.2824416,0.040816784,0.3719988,0.2705356,0.024238033,-0.329625
1592043783733,0.6543536,-1.2807727,0.50152683,0.2690423,0.012284287,-0.33824915
1592043783755,0.45155323,-1.6404128,-0.2591362,0.26900184,-0.008636677,-0.36241505
1592043783775,2.4204602,0.3635373,0.3608322,0.2695629,-0.026968343,-0.3773634
1592043783796,2.8292189,0.2682519,-0.22736835,0.26896378,-0.025863722,-0.36998555
1592043783817,2.013785,0.011620045,-1.8123798,0.26551014,-0.003999071,-0.35839608
1592043783838,0.1330142,-0.8302746,-2.7480555,0.2593905,0.020981658,-0.3522302
1592043783857,-0.18846703,-1.8377883,-2.414425,0.24553198,0.05489181,-0.34871563
1592043783878,4.4842186,-1.5490046,-3.7046728,0.21886615,0.07352271,-0.324371
1592043783901,2.5023682,-1.5006421,-3.8437748,0.19684643,0.055397622,-0.3003884
1592043783920,4.648297,-0.5356736,-0.51917267,0.17711581,0.029781085,-0.27853325
1592043783941,5.4292727,0.19123483,-2.3966026,0.1673438,0.02436854,-0.25794664
1592043783962,3.6795936,-0.889766,-6.6865053,0.16470234,0.020488583,-0.24311037
1592043783984,2.6409225,-2.0126505,-7.3192186,0.15803108,0.016492002,-0.2422775
1592043784005,2.6614835,-2.1023328,-7.696504,0.13446933,-0.005872673,-0.24292627
1592043784028,1.7591977,-0.6954267,-7.396189,0.116466254,-0.04460385,-0.23729858
