@ HyperIMU - ianovir
@ Date:Thu Jun 11 21:35:10 GMT+02:00 2020, Sampling Rate:20ms

linear_Acceleration.x,linear_Acceleration.y,linear_Acceleration.z,rotation_Vector.x,rotation_Vector.y,rotation_Vector.z
-2.5063,-0.64309996,1.4655,-0.689711,-0.321744,0.048338998
-2.7384,-0.74259996,1.8058,-0.69043,-0.329969,0.053673
-2.691,-0.81189996,2.3878,-0.691318,-0.337376,0.058516
-2.415,-0.9309,2.7867,-0.691872,-0.34408998,0.062467
-2.0105,-1.1064,3.0337,-0.691826,-0.350788,0.0667
-1.7088,-1.4691,3.2526999,-0.69131297,-0.357669,0.070867
-0.96199995,-1.2883999,3.8894,-0.690373,-0.364268,0.075293
0.2128,-1.1802,4.0775,-0.688395,-0.372165,0.080081
0.7479,-0.6508,3.5170999,-0.683629,-0.384676,0.088874
0.5401,0.43109998,2.3846,-0.677283,-0.39921,0.098342
-0.6076,0.4964,1.8311,-0.667132,-0.418087,0.113722
-1.0296999,0.31329998,1.3723999,-0.664227,-0.426352,0.116033
-2.2472,-0.2753,0.26119998,-0.656999,-0.441783,0.132929
-3.4492,-0.6138,-0.134,-0.653344,-0.450341,0.14246
-4.4666,-0.7206,-0.9022,-0.650353,-0.45775,0.152058
-4.9070997,-0.6393,-1.3729,-0.647899,-0.465001,0.162115
-4.8464,-0.40579998,-1.0447999,-0.646296,-0.472785,0.172629
-4.1625,-0.4125,-0.9878,-0.644895,-0.482433,0.183315
-3.5974,-0.7102,-1.0812,-0.643548,-0.492662,0.194041
-2.9001,-1.2638999,-0.13849999,-0.643103,-0.500353,0.202131
-2.0525,-1.5632,0.4924,-0.64319,-0.508663,0.205182
-1.3683,-1.1768,0.67509997,-0.64363,-0.50760597,0.20771
-1.0515,-0.51809996,0.5437,-0.643786,-0.508689,0.206019
-0.5833,0.3645,0.5031,-0.643681,-0.509731,0.201854
-0.5363,0.75,0.7869,-0.64442,-0.511709,0.191499
-0.5205,0.8479,1.3441,-0.644693,-0.512738,0.186211
-0.4123,0.69729996,2.0712,-0.644531,-0.513987,0.182191
-0.4209,0.39929998,2.5174,-0.643802,-0.515628,0.180004
-0.447,0.15269999,2.5117,-0.642693,-0.517213,0.179534
-0.3157,0.0495,2.1764998,-0.641058,-0.519152,0.180237
-0.0927,-0.036,1.6736,-0.639238,-0.521252,0.180718
-0.2615,-0.0774,1.6264,-0.637855,-0.522079,0.178906
-0.7004,-0.0613,2.6216,-0.636667,-0.515152,0.17573
-1.3302,-0.1775,3.2933,-0.63674897,-0.51571697,0.17219199
-2.0403,0.0449,2.6506999,-0.634484,-0.508014,0.177769
-1.9197999,0.0415,2.2963998,-0.632079,-0.50701,0.184505
-1.2745,-0.092,1.5482,-0.628547,-0.507804,0.192817
-0.9431,-0.27269998,1.28,-0.624528,-0.508651,0.201582
-1.0575,-0.5057,1.4032999,-0.620699,-0.508217,0.210326
-1.2925999,-0.5656,1.5343,-0.617229,-0.506221,0.218938
-1.4721999,-0.4684,1.1215,-0.614164,-0.503472,0.227421
-1.5234,-0.422,0.5974,-0.611377,-0.500681,0.236242
-1.4746,-0.34809998,0.70849997,-0.609131,-0.497578,0.24517
-1.3033,-0.3157,0.9873,-0.607173,-0.494147,0.254012
-0.76699996,-0.1516,1.4717,-0.604591,-0.490923,0.262336
-0.2236,-0.22369999,1.5709,-0.600459,-0.489434,0.272824
0.20199999,-0.3825,1.5595,-0.596885,-0.488098,0.279789
0.27089998,-0.99899995,1.3485999,-0.593159,-0.48675,0.28546
-0.070199996,-1.9727,1.1393,-0.590122,-0.484091,0.289112
-1.2354,-0.927,1.5314,-0.587371,-0.480705,0.292285
-1.8814,0.4563,1.6903,-0.585506,-0.476306,0.296114
-1.8810999,0.5754,2.0241,-0.584457,-0.471287,0.300108
-1.1975,-0.1514,1.7206999,-0.583206,-0.466479,0.304074
-0.70339996,-0.5748,1.112,-0.581541,-0.463152,0.306754
-0.588,-0.31239998,0.3586,-0.580015,-0.460836,0.307347
-0.9137,0.0665,-0.87659997,-0.580576,-0.459604,0.308174
-0.34489998,0.3317,1.1690999,-0.58221,-0.457316,0.305976
-0.3687,0.3797,2.1815999,-0.582849,-0.45664,0.30492198
-0.2338,0.5154,2.9377,-0.581087,-0.45838898,0.306315
-0.28129998,0.59279996,2.9512,-0.578449,-0.461378,0.309125
-0.4858,0.3953,2.5268,-0.575799,-0.464531,0.311979
-0.9641,0.044099998,2.1691,-0.574131,-0.465799,0.314027
-1.4889,-0.0678,1.9142,-0.573363,-0.465138,0.315462
-2.2217999,-0.1356,1.504,-0.57325,-0.463754,0.31777298
-2.1299999,-0.099199995,1.4575,-0.573376,-0.464279,0.320454
-1.482,-0.1077,1.5157,-0.572788,-0.464968,0.324873
-1.1173999,-5.9999997E-4,1.5359,-0.571514,-0.466567,0.329614
-0.94879997,0.1244,1.5231,-0.570175,-0.468038,0.333772
-1.0109,0.2101,1.5602,-0.569083,-0.468717,0.33716
-1.1366999,0.14819999,1.6295999,-0.568434,-0.468479,0.339606
-1.083,0.1443,1.6464,-0.567909,-0.467891,0.341427
-0.96389997,0.1209,1.683,-0.567002,-0.467245,0.3434
-0.8077,0.098,1.6291,-0.565727,-0.466386,0.345535
-0.76379997,0.0058,1.5307,-0.564428,-0.465261,0.347354
-0.7281,0.0784,1.4097999,-0.563512,-0.464045,0.348284
-0.6867,0.1397,1.3283,-0.562829,-0.463084,0.348803
-0.6933,0.1026,1.6351999,-0.561509,-0.460025,0.350792
-0.6577,0.0954,1.6942999,-0.56191,-0.461134,0.34971198
-0.6285,0.2226,1.7746999,-0.560709,-0.457266,0.351532
-0.60249996,0.1662,1.7528,-0.560435,-0.455828,0.351762
-0.6055,0.0995,1.6535,-0.560441,-0.454656,0.351822
-0.6458,0.12109999,1.5785999,-0.56067,-0.453474,0.351789
-0.6376,0.0836,1.4275999,-0.561136,-0.452123,0.35144
-0.6695,0.20279999,1.3363999,-0.561767,-0.450619,0.350828
-0.6433,0.23369999,1.4022,-0.562433,-0.449067,0.350122
-0.5537,0.116299994,1.3399,-0.563279,-0.447809,0.34901
-0.5933,0.1259,1.2652999,-0.5644,-0.446619,0.347554
-0.6803,0.096499994,1.2314,-0.56585,-0.445085,0.345779
-0.6964,0.0968,1.1101,-0.567456,-0.443389,0.343936
-0.6612,0.1811,0.9709,-0.570481,-0.442216,0.33988
-0.70669997,0.2789,0.97999996,-0.572483,-0.440714,0.337732
-0.70409995,0.2392,1.0871999,-0.57474,-0.43887,0.335181
-0.6246,0.18969999,1.2077999,-0.577085,-0.436524,0.332264
-0.5401,0.13,1.2741,-0.57947,-0.433792,0.328866
-0.4297,0.13849999,1.1898,-0.581818,-0.430875,0.325201
-0.4114,0.2052,1.0483999,-0.584205,-0.427971,0.321239
-0.4287,0.2628,0.95419997,-0.586547,-0.424987,0.317503
-0.3897,0.2947,0.96199995,-0.589419,-0.419685,0.313413
-0.3739,0.29119998,1.0501,-0.591046,-0.419175,0.310894
-0.2382,0.32349998,1.1725,-0.59351,-0.413557,0.30688
-0.1774,0.2934,1.1723,-0.595474,-0.410102,0.303152
-0.1847,0.2798,1.1683999,-0.597131,-0.40928,0.300247
-0.1408,0.3011,1.0555999,-0.599055,-0.403058,0.29543298
-0.0841,0.3389,0.9181,-0.600601,-0.400114,0.291945
0.0014,0.35709998,0.7895,-0.601842,-0.397543,0.288844
0.0826,0.32529998,0.6263,-0.603127,-0.395184,0.285506
0.0998,0.3022,0.4899,-0.604587,-0.393009,0.281756
0.067099996,0.2786,0.4486,-0.606296,-0.390871,0.277747
-0.0058,0.2839,0.47329998,-0.608296,-0.38873,0.273412
-0.12629999,0.30879998,0.5395,-0.610444,-0.386478,0.268989
-0.39659998,0.2617,0.70919997,-0.614248,-0.383226,0.261849
-0.5072,0.2393,0.68369997,-0.616632,-0.380296,0.257522
-0.5462,0.2566,0.6872,-0.619127,-0.37712,0.253154
-0.4754,0.2548,0.6762,-0.621547,-0.373712,0.248832
-0.355,0.26319999,0.621,-0.623847,-0.370105,0.244522
-0.1201,0.21239999,0.5039,-0.625967,-0.366548,0.240156
0.0372,0.22819999,0.383,-0.628094,-0.363359,0.235375
0.1498,0.1926,0.4427,-0.630611,-0.359031,0.22858
0.088,0.1978,0.42299998,-0.632545,-0.356312,0.22396
0.0014,0.23339999,0.5067,-0.634313,-0.35353,0.21973
-0.015,0.23009999,0.52,-0.636003,-0.350738,0.215644
0.0066,0.2365,0.48299998,-0.637603,-0.347977,0.211554
0.0865,0.19389999,0.45299998,-0.63910097,-0.34518,0.207467
0.13759999,0.2005,0.4107,-0.640342,-0.342639,0.203753
0.12889999,0.1577,0.3899,-0.641608,-0.340179,0.200003
0.1266,0.114099994,0.36229998,-0.643315,-0.337076,0.195267
0.0976,0.1691,0.3539,-0.644428,-0.335046,0.191834
0.0981,0.16499999,0.2499,-0.645925,-0.332455,0.187759
0.1847,0.1505,0.1012,-0.647561,-0.329886,0.183441
0.1853,-0.0336,-0.1055,-0.650825,-0.325642,0.176363
0.1645,0.038599998,-0.036,-0.653288,-0.323072,0.171515
0.14119999,0.1487,0.053799998,-0.6559,-0.320996,0.166752
0.109299995,0.2287,0.2403,-0.658432,-0.319719,0.162688
0.043199997,0.2997,0.604,-0.660674,-0.319075,0.159601
-0.018,0.3035,0.9296,-0.662559,-0.318455,0.15710899
-0.0765,0.34849998,1.1696,-0.663978,-0.317438,0.154845
-0.1209,0.42569998,1.3082,-0.664796,-0.31583,0.15286
-0.1299,0.5097,1.2818999,-0.664274,-0.31161,0.15031
-0.1759,0.49469998,1.2298,-0.663623,-0.308717,0.148884
-0.1884,0.3734,1.1338,-0.662502,-0.305618,0.147855
-0.15959999,0.2722,0.9898,-0.660991,-0.302582,0.147214
-0.1626,0.22369999,0.9199,-0.660649,-0.30156898,0.146463
-0.1538,0.129,0.59889996,-0.657013,-0.297272,0.147466
-0.20529999,0.0867,0.359,-0.654775,-0.295082,0.148356
-0.27879998,0.092,0.24059999,-0.652684,-0.292871,0.148948
-0.35959998,0.107,0.14379999,-0.650608,-0.290758,0.149771
-0.44079998,0.0525,0.044999998,-0.64881897,-0.288665,0.150381
-0.514,0.0363,-0.0638,-0.647356,-0.286658,0.150722
-0.567,-0.019299999,-0.1636,-0.646218,-0.284703,0.150941
-0.5679,-0.1237,-0.2678,-0.64465797,-0.282414,0.151341
-0.5319,-0.16,-0.2746,-0.644366,-0.280693,0.15128
-0.50409997,-0.0801,-0.1796,-0.64458,-0.279026,0.150369
-0.4806,0.0284,-0.095599994,-0.645057,-0.277528,0.149134
-0.489,0.1366,0.0729,-0.645745,-0.276097,0.147644
-0.5484,0.25419998,0.2531,-0.64643997,-0.274809,0.14613
-0.57589996,0.2742,0.4211,-0.647032,-0.273533,0.144866
-0.6042,0.28419998,0.5531,-0.647445,-0.272059,0.143481
-0.6502,0.2747,0.655,-0.64755,-0.270322,0.142181
-0.5198,0.2978,0.5906,-0.646842,-0.266853,0.141263
-0.48169997,0.2759,0.57699996,-0.646803,-0.266587,0.14026
-0.2918,0.2375,0.4368,-0.645209,-0.263589,0.13953
-0.232,0.23539999,0.3956,-0.644933,-0.263123,0.138632
-0.1056,0.22309999,0.1793,-0.643001,-0.261141,0.137865
-0.0367,0.2199,0.068799995,-0.641878,-0.260772,0.137444
-0.0457,0.2171,0.0039,-0.640764,-0.261003,0.137589
-0.1384,0.20549999,0.0131,-0.639738,-0.261545,0.138298
-0.20809999,0.19479999,-0.0308,-0.638834,-0.262331,0.139404
-0.25689998,0.17469999,-0.0132,-0.638026,-0.263148,0.140587
-0.24859999,0.1741,-0.0195,-0.637351,-0.26417398,0.141757
-0.2181,0.13319999,0.0211,-0.636832,-0.265564,0.142629
-0.1899,0.2096,0.1319,-0.636162,-0.267438,0.143836
-0.1273,0.2556,0.2726,-0.63528,-0.269852,0.14528
0.0844,0.3196,0.39299998,-0.633978,-0.273147,0.147166
