@ HyperIMU - ianovir
@ Date:Sat Jun 13 12:26:31 GMT+02:00 2020, Sampling Rate:20ms

timestamp,Linear_Acceleration.x,Linear_Acceleration.y,Linear_Acceleration.z,Rotation_Vector.x,Rotation_Vector.y,Rotation_Vector.z
1592043991285,0.0,0.0,0.0,0.0,0.0,0.0
1592043991306,0.0,0.0,0.0,0.0,0.0,0.0
1592043991327,0.0,0.0,0.0,0.0,0.0,0.0
1592043991348,0.0,0.0,0.0,0.0,0.0,0.0
1592043991368,0.0,0.0,0.0,0.0,0.0,0.0
1592043991389,0.0,0.0,0.0,0.0,0.0,0.0
1592043991409,0.267946,-0.113764286,-0.10582399,0.34480977,0.030237626,-0.31479645
1592043991430,0.1949935,0.029170513,-0.11872196,0.3438206,0.029751468,-0.31022143
1592043991450,0.34063482,0.034020424,0.0067949295,0.3413395,0.028747188,-0.30129436
1592043991471,0.3050604,-0.0031337738,0.17210293,0.3382149,0.027539406,-0.29435086
1592043991493,0.22286248,-0.008921146,0.29813766,0.335038,0.026888013,-0.28923652
1592043991509,0.23801732,-0.006278038,0.16527224,0.33244193,0.027482033,-0.2834375
1592043991532,0.13277507,-0.04288864,-0.044106483,0.33113313,0.02865167,-0.27952924
1592043991553,-0.033882856,0.36776686,0.08771515,0.3292278,0.03015641,-0.27318957
1592043991573,0.34272337,0.60689116,0.25497055,0.32856837,0.030068882,-0.26557517
1592043991594,0.49086642,0.036540985,0.73314714,0.32610697,0.029891709,-0.25854492
1592043991615,0.21436071,-0.16137695,1.005878,0.32270733,0.0304137,-0.2562086
1592043991636,-0.13835669,-0.36250257,0.84204483,0.31503734,0.034585178,-0.2560599
1592043991657,-0.15161681,-0.4312234,0.4140358,0.30877495,0.03652759,-0.2570383
1592043991678,0.27088833,-0.17665243,0.5655794,0.30329144,0.038106535,-0.25505942
1592043991699,0.5486734,-0.4290905,0.7955589,0.2955766,0.039922483,-0.25216973
1592043991718,0.75440335,-0.49316788,0.8055296,0.2900735,0.040188726,-0.25017577
1592043991739,1.0564339,-0.5279412,0.6926298,0.28458792,0.03984355,-0.24649698
1592043991761,0.83582354,-0.352252,0.44592,0.28253773,0.041167814,-0.2391411
1592043991782,0.61002946,-0.3523345,0.39685726,0.28374872,0.04293477,-0.23656988
1592043991803,0.5978515,-0.49870253,0.28235626,0.28618696,0.04602783,-0.2332277
1592043991825,0.560092,-0.5265274,0.09838295,0.2898986,0.050944917,-0.22832957
1592043991845,0.48352885,-0.6404667,0.1228466,0.29116783,0.054783665,-0.22527318
1592043991866,0.35913992,-0.6678281,0.14945602,0.290983,0.06043092,-0.22221802
1592043991887,0.43049598,-0.6118231,0.34103394,0.2900211,0.06403138,-0.22010387
1592043991913,0.64569044,-0.6699867,0.8772888,0.28769225,0.06639931,-0.21618375
1592043991922,0.7012663,-0.7540679,0.9045391,0.28722852,0.06650751,-0.21550833
1592043991947,0.7319579,-0.8515682,0.87817097,0.28499573,0.066978104,-0.21315518
1592043991969,0.5108018,-0.9181099,0.36978722,0.2839234,0.068086095,-0.21282257
1592043991990,0.3845744,-0.9109707,0.03924465,0.28381294,0.06903689,-0.21266663
1592043992013,0.28284526,-0.7964244,-0.15717983,0.28403562,0.06985747,-0.21429382
1592043992032,0.20381927,-0.7662978,-0.16572857,0.28403017,0.070576146,-0.21567982
1592043992053,0.035352707,-0.68294716,-0.5238514,0.28390482,0.07160299,-0.21769564
1592043992075,-0.22171688,-0.9052191,-0.33032417,0.283289,0.073094055,-0.22068222
1592043992099,-0.59703565,-0.5926633,-0.35238743,0.28552985,0.07134577,-0.22480083
1592043992118,0.45038056,-0.533854,0.767169,0.28897348,0.06626682,-0.22775488
1592043992143,0.018122196,-0.33613825,-0.23145771,0.2936467,0.06452768,-0.2305718
1592043992160,-0.077679634,-0.25019932,-0.5503235,0.2956066,0.065534264,-0.23270315
1592043992181,-0.117094755,0.052290916,-0.50842476,0.2981241,0.066786356,-0.23631462
1592043992203,0.11110473,0.18986177,-0.2565155,0.30008447,0.0657371,-0.23939891
1592043992230,-0.24464083,-0.312428,-0.21783733,0.30127513,0.06403796,-0.24393176
1592043992250,-0.32648635,-0.4169917,0.14211321,0.30148846,0.060757313,-0.25222993
1592043992269,-0.2055049,-0.6902108,0.25827885,0.30086643,0.058732055,-0.25711453
1592043992288,-0.14484024,-0.8599796,0.23171663,0.29965502,0.057802577,-0.26166296
1592043992307,-0.12053347,-0.9282813,0.07949972,0.29802665,0.057309803,-0.26571018
1592043992329,-0.24469543,-0.81722355,0.10128307,0.29623076,0.05632435,-0.2697912
1592043992346,-0.37347817,-0.68016195,0.19565392,0.29447812,0.054627,-0.27363414
1592043992367,-0.24344873,-0.66573095,0.19641018,0.2929095,0.052043084,-0.27826744
1592043992389,-0.1326797,-0.4392929,0.10264492,0.29133955,0.049920954,-0.281629
1592043992410,-0.046993256,-0.2345519,0.026070595,0.2886541,0.048451282,-0.2846079
1592043992431,-0.15418911,-0.14138651,-0.097462654,0.2858077,0.04812278,-0.28667858
1592043992455,-0.097574234,0.097783566,0.03594494,0.28158072,0.047354206,-0.2892945
1592043992475,0.027543306,0.17927694,0.31927395,0.27869985,0.046298683,-0.29055315
1592043992500,-0.023351908,0.21835184,0.5166073,0.2730586,0.043616746,-0.29368472
1592043992520,-0.06688452,0.28315353,0.39649963,0.26974416,0.042019434,-0.29561836
1592043992539,0.059828043,0.3951974,0.43727207,0.26659778,0.04038928,-0.29757765
1592043992562,0.22288561,0.3856368,0.50341225,0.2635586,0.038665175,-0.29967323
1592043992582,0.05048251,0.31596375,0.49163055,0.2608121,0.03696363,-0.30209485
1592043992604,0.039874315,0.24432945,0.2585888,0.25840408,0.034179084,-0.3057774
1592043992624,0.16309357,0.30271626,0.22291946,0.25720704,0.031042935,-0.30841872
1592043992646,0.34917498,0.47867823,0.23801613,0.25661948,0.027519384,-0.31126428
1592043992666,0.40818596,0.5689378,0.058699608,0.25662264,0.023982594,-0.31584448
1592043992687,0.2854098,0.47287178,-0.37787437,0.25727463,0.020373099,-0.32225522
1592043992708,0.25411904,0.4327259,-0.39708424,0.2576201,0.018058663,-0.326623
1592043992732,0.16582823,0.39130068,-0.20052814,0.25790772,0.0135616595,-0.33579198
1592043992751,0.11438918,0.23217916,-0.19235039,0.25850478,0.009019963,-0.34567752
1592043992774,0.013748884,0.16193819,-0.18628407,0.2592257,0.005251926,-0.35440496
1592043992794,-0.1722889,0.13342142,-0.25453758,0.2600498,0.0015729326,-0.36364722
1592043992815,-0.23929822,0.16053343,-0.07866669,0.2605978,-0.002143315,-0.37351766
1592043992837,-0.27360046,0.29102182,0.3758011,0.26076168,-0.006493809,-0.3860373
1592043992856,-0.4356228,0.38626242,0.6086807,0.2609156,-0.009585362,-0.3961735
1592043992878,-0.5435642,0.41143847,0.386508,0.26168585,-0.012535046,-0.4061972
1592043992899,-0.4952674,0.52884626,0.39318562,0.26244104,-0.01612622,-0.4162573
1592043992920,-0.22336292,0.27658796,0.48244095,0.26262993,-0.02101768,-0.42857566
1592043992943,-0.17604423,0.13661194,0.5730343,0.26232642,-0.023800064,-0.4362056
1592043992963,-0.1366843,-0.07134056,0.2743368,0.2618722,-0.027378215,-0.44761682
1592043992984,0.030537605,-0.2361517,-0.11590767,0.26178956,-0.03037879,-0.45628718
1592043993006,0.52214026,-0.30230904,-0.34510612,0.26155436,-0.0352461,-0.4654706
1592043993026,0.75190616,-0.3471794,-0.24161625,0.26104555,-0.038962413,-0.47068167
1592043993047,0.6789255,-0.5905051,0.049046516,0.25983864,-0.045678575,-0.4803202
1592043993069,0.39688146,-0.8819294,-0.34976864,0.25938246,-0.05017826,-0.48820347
1592043993090,0.41191244,-1.0463867,-0.6660261,0.25911084,-0.05542176,-0.4981043
1592043993109,0.5853021,-0.8148775,-0.72083855,0.25865623,-0.058700986,-0.5035427
1592043993131,0.68718266,-0.41384554,-0.50901985,0.25726095,-0.064352445,-0.51327723
1592043993154,0.54030085,-0.37724257,-0.5532465,0.25562644,-0.06878822,-0.5240492
1592043993173,0.43910134,-0.4072113,-0.30300236,0.25400475,-0.07055094,-0.5311333
1592043993197,0.35393345,-0.72279596,0.05939102,0.25035575,-0.07187834,-0.54381305
1592043993217,0.19753003,-0.70729685,0.2652712,0.24643494,-0.0722184,-0.55771494
1592043993236,0.12834787,-0.5281739,0.20874596,0.24451293,-0.072086275,-0.5653257
1592043993259,0.21615958,-0.18008375,-0.22170067,0.24180818,-0.072829984,-0.57697654
1592043993280,0.41704178,0.27143192,-0.053315163,0.23922908,-0.074878685,-0.5854844
1592043993300,0.50021446,0.45856857,0.122071266,0.23693003,-0.07662648,-0.59169793
1592043993323,0.3788886,0.44620895,0.5125027,0.23256695,-0.07889314,-0.60249794
1592043993343,0.33903325,0.38339806,0.79899883,0.22874047,-0.08027899,-0.6114658
1592043993362,0.39354205,0.25733185,0.9020281,0.2243716,-0.08265735,-0.6224648
1592043993384,0.57522225,0.15659094,0.9982681,0.22114854,-0.086261116,-0.6316846
1592043993401,0.6749642,0.16815567,0.8177767,0.21865226,-0.09066868,-0.64069897
1592043993423,0.48545277,0.055555344,0.431983,0.2170761,-0.09479452,-0.65001506
1592043993446,0.3275025,-0.10646868,0.027078629,0.21603192,-0.09783659,-0.6584086
1592043993465,0.18034327,-0.07155752,-0.1318636,0.21475613,-0.10041381,-0.66767716
1592043993486,0.13366842,-0.0677762,-0.15760612,0.21310966,-0.10319977,-0.67881566
1592043993507,0.20533144,0.04763174,-0.07131672,0.21159285,-0.10576184,-0.68792224
1592043993528,0.22002673,0.07912207,-0.09817219,0.21006353,-0.108466946,-0.6974683
1592043993548,0.26461315,0.116354465,-0.060502052,0.20856267,-0.11077803,-0.70710737
1592043993569,0.33059573,-0.19307232,-0.1450119,0.20699383,-0.11235783,-0.7170831
1592043993590,0.18329513,-0.35549974,-0.12472439,0.20502931,-0.11343534,-0.72743267
1592043993609,-0.20900595,-0.35486603,-0.045544624,0.20250751,-0.114674956,-0.73726207
1592043993630,-0.3178804,-0.20945072,0.112547874,0.1985605,-0.11774469,-0.7490098
1592043993650,-0.057326436,-0.03188038,0.3390684,0.19485521,-0.12090822,-0.75725824
1592043993672,0.16752207,0.1268115,0.5591831,0.19107884,-0.124068774,-0.7651955
1592043993694,0.11903632,0.034039497,0.5821037,0.18703836,-0.12734218,-0.7754187
1592043993715,-0.039366603,-0.088265896,0.46312332,0.18450685,-0.12953876,-0.78303885
1592043993737,-0.11859381,0.027363777,0.4424839,0.18218045,-0.13191485,-0.79016155
1592043993756,0.028304935,-0.067396164,0.41942024,0.18001959,-0.13463508,-0.7964372
1592043993779,-0.051929593,-0.003045082,0.31140327,0.17810671,-0.13853002,-0.8043007
1592043993798,-0.18040895,-0.12370014,0.044784546,0.17753386,-0.1416552,-0.8097905
1592043993822,-0.2626425,-0.19143772,-0.2448225,0.17710832,-0.14494088,-0.81509763
1592043993843,-0.22813249,-0.077100754,-0.3286686,0.17650032,-0.14798637,-0.8200963
1592043993862,-0.21387601,-0.04453516,-0.2963543,0.1756509,-0.1504858,-0.8246651
1592043993883,-0.22226918,-0.09705591,-0.21156216,0.17437041,-0.1528789,-0.8304564
1592043993905,-0.3783934,-0.2806964,-0.23579502,0.17340639,-0.15443322,-0.8353489
1592043993926,-0.5204674,-0.329566,-0.33137035,0.17249912,-0.15587187,-0.839881
1592043993946,-0.547721,-0.25215006,-0.22414589,0.1713105,-0.15735656,-0.84409386
1592043993967,-0.5682366,-0.24790096,-0.20239925,0.16984195,-0.15907806,-0.8488165
1592043993988,-0.60075843,-0.23076582,-0.1698389,0.16871026,-0.16016008,-0.85231453
1592043994011,-0.6476805,-0.19995975,-0.11154938,0.16767398,-0.16086566,-0.8554971
1592043994026,-0.6479362,-0.08108139,-0.009256363,0.16670255,-0.16135763,-0.8584522
1592043994050,-0.66203725,-0.04525566,0.05856514,0.16573024,-0.16182826,-0.8612783
1592043994072,-0.6882745,0.04031658,0.14633656,0.1649156,-0.1623536,-0.8639162
1592043994091,-0.7121166,0.062445164,0.082120895,0.16465312,-0.16272722,-0.8655959
1592043994113,-0.75818574,0.19283485,-0.15994453,0.16497473,-0.16320235,-0.8669199
1592043994134,-0.7352452,0.30951118,-0.3010254,0.1655874,-0.16373688,-0.8678104
1592043994156,-0.64071846,0.35609388,-0.19038582,0.16622314,-0.16429546,-0.86864114
1592043994178,-0.6132699,0.32669258,-0.016291618,0.16670378,-0.1644168,-0.86915505
