@ HyperIMU - ianovir
@ Date:Thu Jun 11 17:03:24 GMT+02:00 2020, Sampling Rate:20ms

timestamp,Samsung_Rotation_Vector.x,Samsung_Rotation_Vector.y,Samsung_Rotation_Vector.z,Linear_Acceleration_Sensor.x,Linear_Acceleration_Sensor.y,Linear_Acceleration_Sensor.z
1591887807303,0.168157,0.803033,-0.54681,5.51205,-3.516862,-0.037567377
1591887807325,0.169607,0.802335,-0.543791,7.8226914,-4.222567,0.07695842
1591887807346,0.165959,0.804278,-0.540126,6.920887,-3.10672,1.0766721
1591887807371,0.158021,0.807029,-0.537864,2.8947287,-2.186933,0.07166314
1591887807383,0.154819,0.807362,-0.538017,0.62470794,-2.023334,-0.5575576
1591887807409,0.146346,0.807162,-0.537775,-1.9192281,-1.428153,-0.36493587
1591887807430,0.143931,0.804347,-0.538609,-1.8490405,-0.87709284,-0.21147132
1591887807451,0.144861,0.799192,-0.542186,-1.1116481,1.3171439,-1.2685785
1591887807471,0.147508,0.793451,-0.547658,-1.4514179,2.0276122,-1.5356848
1591887807496,0.148992,0.788688,-0.553354,-1.2023683,2.2729707,-1.7993584
1591887807518,0.147226,0.784114,-0.561419,-1.6096349,2.7991366,-1.5676317
1591887807539,0.144506,0.780148,-0.569664,-2.5438075,3.4520526,-1.0368705
1591887807562,0.140243,0.773717,-0.581172,-2.9470725,4.2084913,-0.9118979
1591887807583,0.134403,0.765802,-0.593742,-3.7163115,4.215162,-0.32519937
1591887807607,0.131704,0.758151,-0.605065,-4.417681,2.4645267,0.23650277
1591887807627,0.137411,0.751911,-0.613867,-4.7932463,-0.48832512,0.85277075
1591887807649,0.160086,0.744365,-0.62292,-0.9861455,-3.4745636,0.16745031
1591887807670,0.17711,0.739656,-0.628379,0.35280943,-3.3054905,-0.4795357
1591887807690,0.191659,0.737342,-0.631401,3.5029094,-0.8652191,-2.2705646
1591887807711,0.205179,0.738158,-0.63007,4.1748986,-0.40205288,-2.9438019
1591887807733,0.212806,0.743622,-0.624078,4.988603,-4.056978,-2.9235966
1591887807755,0.211364,0.752426,-0.616513,3.1894178,-5.729698,-1.3244953
1591887807780,0.201697,0.764662,-0.607702,-0.34153605,-2.290738,4.3507833
1591887807801,0.203186,0.768106,-0.604688,-0.65463066,1.1023874,5.1125956
1591887807822,0.214641,0.767538,-0.602995,-3.012184,3.4122334,5.335413
1591887807842,0.224948,0.762948,-0.605514,-3.355784,4.3552604,5.9066114
1591887807868,0.242614,0.7454,-0.620506,-0.81107235,1.1610804,1.9772259
1591887807886,0.248077,0.738449,-0.626633,0.37377214,-0.57450676,1.6551178
1591887807908,0.255687,0.719828,-0.644766,5.0869703,0.6577425,-0.55010366
1591887807929,0.264118,0.715619,-0.646326,3.0081146,0.5221033,0.6168836
1591887807951,0.27327,0.717984,-0.640077,1.0224407,-0.6827707,1.871634
1591887807972,0.275464,0.720837,-0.635938,0.3861072,-1.0360422,2.4546123
1591887807994,0.27225,0.720807,-0.63734,0.033391237,-1.1883774,1.5572993
1591887808017,0.264019,0.719007,-0.642767,-0.5457485,-1.0089169,-1.292819
1591887808035,0.256596,0.717011,-0.647932,-0.12637806,-1.3686457,-2.327476
1591887808058,0.24809,0.71539,-0.65309,-0.62568974,-1.1534834,0.12621081
1591887808079,0.24377,0.714458,-0.655833,-1.9437072,-0.24885464,0.45105922
1591887808101,-0.239978,-0.71178,0.660061,-3.1515455,-0.10022259,-0.9192196
1591887808122,-0.235849,-0.707207,0.666172,-3.4893959,0.03626156,-1.6093701
1591887808144,-0.234258,-0.703465,0.67022,-3.8088145,1.3570786,-1.6772954
1591887808166,-0.237216,-0.701533,0.67036,-4.2490335,1.7944627,-0.9896864
1591887808188,-0.249316,-0.6977,0.667907,-3.8336425,2.370545,0.17941558
1591887808209,-0.261909,-0.6919,0.667195,-3.280805,2.3433113,0.04704696
1591887808230,-0.275714,-0.684159,0.667347,-3.3484755,1.9708743,-0.42812407
1591887808252,-0.291291,-0.675968,0.666557,-3.669782,1.332346,0.08925176
1591887808273,-0.3075,-0.668225,0.664632,-3.4605532,0.09179306,0.9996681
1591887808295,-0.323266,-0.66005,0.663064,-1.8775146,-0.8779383,1.3528535
1591887808319,-0.344567,-0.647216,0.661637,-0.43181634,-1.1450024,1.8175722
1591887808341,-0.357631,-0.639594,0.659302,0.06824136,-0.654789,0.88811934
1591887808361,-0.370196,-0.634459,0.654322,-0.24297261,-0.40330887,0.51298946
1591887808385,-0.383047,-0.631447,0.647078,-1.6204755,0.179883,2.268139
1591887808406,-0.397136,-0.627803,0.639806,-1.2389529,1.003542,4.2109833
1591887808429,-0.421234,-0.6159,0.632088,-0.24776697,1.5307646,4.2906666
1591887808449,-0.438631,-0.603786,0.629096,0.20099378,1.6062202,3.5568352
1591887808472,-0.455822,-0.592135,0.626076,-0.36836386,1.3999386,1.9235082
1591887808494,-0.470975,-0.58283,0.624157,-1.0604286,-2.2068434,0.5886578
1591887808523,-0.486859,-0.574853,0.625119,3.89089,-3.0419436,0.62452805
1591887808544,-0.494646,-0.573933,0.623567,5.6176305,-3.2201672,-0.10344708
1591887808565,-0.501819,-0.576075,0.618483,6.315998,-3.5140123,-1.3778466
1591887808589,-0.516477,-0.581235,0.603168,5.766534,-1.0462446,1.8117827
1591887808611,-0.521986,-0.583208,0.596294,4.289098,0.3080473,3.745602
1591887808631,-0.541978,-0.580977,0.576997,0.8146603,2.6578293,3.3528647
1591887808652,-0.556588,-0.573978,0.56794,-2.5966046,2.503294,3.2457438
1591887808671,-0.569384,-0.564651,0.566316,-2.6391811,1.8138881,2.582601
1591887808698,-0.575406,-0.557851,0.57271,0.6148834,-1.4445953,-1.8828511
1591887808717,-0.570297,-0.560164,0.582936,3.4161026,-5.950857,-3.2566054
1591887808739,-0.565955,-0.56241,0.588661,2.8750467,-5.91115,-1.1778026
1591887808760,-0.574151,-0.552981,0.586173,2.6124,-3.3418136,-1.5767043
1591887808783,-0.580019,-0.542632,0.586572,-0.7198663,-0.4296751,-1.5776677
1591887808809,-0.586177,-0.530899,0.589078,-2.777196,-0.15897179,-0.71178436
1591887808829,-0.592145,-0.52186,0.590984,-1.7923622,-1.5427523,-1.7613032
1591887808848,-0.595028,-0.51732,0.59185,-1.5267453,-1.5940413,-2.2320437
1591887808871,-0.605432,-0.503535,0.588848,-0.53562975,1.7407169,-2.3636496
1591887808893,-0.614296,-0.494773,0.581117,0.66853666,3.4178705,-1.7772617
1591887808913,-0.622273,-0.48585,0.572544,-0.16213608,3.7114582,-0.62292004
1591887808936,-0.626364,-0.476907,0.567364,-1.2242742,2.8795676,-0.51442575
1591887808959,-0.630017,-0.459594,0.56348,-2.4335752,3.1259065,-0.41679096
1591887808978,-0.634146,-0.446101,0.559609,-1.8452411,2.656816,0.25995314
1591887809002,-0.640331,-0.431951,0.55261,-1.5493526,1.8808751,-0.5019183
1591887809022,-0.64441,-0.424878,0.547228,-1.3833022,1.3794837,-0.58982575
1591887809046,-0.660123,-0.403515,0.52352,-1.4690835,-0.40905285,0.6957712
1591887809068,-0.671672,-0.387788,0.504386,0.50629544,-3.3215637,0.66476893
1591887809090,-0.688284,-0.361941,0.473285,2.7139063,-5.87177,0.102886915
1591887809112,-0.697372,-0.343992,0.453933,4.0755405,-1.7345247,-0.9856415
1591887809133,-0.705116,-0.328769,0.435756,5.691365,1.005106,-0.061275005
1591887809158,-0.709404,-0.321392,0.414181,4.8548784,0.44518948,0.8135861
1591887809179,-0.710426,-0.321458,0.406205,3.736177,-0.68207645,1.1325862
1591887809198,-0.712576,-0.323052,0.389453,-0.30599308,-2.515091,1.4138603
1591887809221,-0.714142,-0.324425,0.37561,-4.5216208,-2.717596,2.4495893
1591887809243,-0.715465,-0.318641,0.377834,-3.9443803,-1.697011,2.921319
1591887809266,-0.71997,-0.303303,0.377932,-2.5220876,2.17657,3.454832
1591887809290,-0.732032,-0.270491,0.368111,-0.7913065,4.5455637,5.2750607
1591887809310,-0.736706,-0.248869,0.36864,2.804472,3.9442859,3.836689
1591887809329,-0.735565,-0.230414,0.376692,6.026519,1.01931,0.8409276
1591887809353,-0.731182,-0.218261,0.382941,5.218974,-1.0264978,-0.79515326
1591887809376,-0.727951,-0.210558,0.38424,3.078282,-0.879879,-0.42566502
1591887809397,-0.728016,-0.204081,0.38189,1.1849761,0.06275368,1.7741361
1591887809422,-0.728155,-0.19603,0.379192,-0.86268854,0.5091076,2.2153294
1591887809443,-0.723701,-0.194587,0.384159,-0.9485264,0.2642336,-0.35513985
1591887809465,-0.718204,-0.196302,0.394006,-0.06822753,-0.27515316,-2.6499019
1591887809485,-0.714962,-0.198692,0.402307,0.13290024,-0.78973866,-2.533369
1591887809511,-0.713006,-0.200806,0.405823,-1.3080306,-1.7515478,-0.14139712
1591887809537,-0.709504,-0.200915,0.401858,-3.9407542,-0.58228016,-0.9062485
1591887809559,-0.709309,-0.195514,0.392907,-4.535918,-0.51855755,-1.6073067
1591887809578,-0.709969,-0.192722,0.390719,-3.8886178,-0.89362717,-1.6772335
1591887809605,-0.713192,-0.184448,0.383183,-2.8690152,-1.0451708,-1.8950884
1591887809625,-0.71586,-0.180377,0.374853,-2.1152015,-0.4274416,-1.7201471
1591887809645,-0.719037,-0.176106,0.363969,-1.6103561,0.039346695,-0.6143002
1591887809668,-0.722347,-0.170469,0.351945,-1.5871303,0.33839417,-0.5518599
1591887809699,-0.727656,-0.160605,0.333872,-1.9976699,0.8506489,-1.2191235
1591887809721,-0.735502,-0.150176,0.315321,-2.3305616,-0.30684757,-0.4876964
1591887809743,-0.740564,-0.140783,0.302132,-2.3081424,-0.059423447,-0.36123145
1591887809769,-0.746881,-0.120131,0.278991,-2.1399355,0.22547722,-0.22572517
1591887809786,-0.749218,-0.111585,0.270306,-1.6047118,0.76459885,0.2139939
1591887809817,-0.758103,-0.082859,0.243044,-1.0691249,0.739048,0.96329004
1591887809833,-0.764387,-0.061007,0.224545,-0.54943466,0.4773922,1.4891212
1591887809858,-0.768276,-0.038486,0.206147,0.52607036,-0.29866505,2.5149999
1591887809878,-0.768714,-0.017453,0.190636,1.1712924,-0.49752998,2.2058434
1591887809900,-0.765661,0.012458,0.172666,1.7411209,0.20353699,3.2890186
1591887809923,-0.762123,0.031716,0.163062,1.9934576,0.8028269,2.3329606
1591887809942,-0.75842,0.05029,0.15561,2.6114006,0.8634596,1.2156792
1591887809963,-0.755543,0.066109,0.15226,3.331777,0.56928635,1.1400275
1591887809986,-0.752835,0.076457,0.152833,4.9816155,0.007839203,1.3330638
1591887810010,-0.748363,0.076289,0.160183,6.3146544,-0.37601566,-0.58523786
1591887810025,-0.747394,0.073035,0.163556,5.1839285,-0.9788618,-0.15391779
1591887810050,-0.746487,0.060498,0.174722,1.851267,-1.0604143,1.1346495
1591887810072,-0.746651,0.051356,0.184924,0.174824,-0.23969173,1.337275
1591887810093,-0.746309,0.038856,0.200651,-1.2777784,0.5739918,0.45756972
1591887810116,-0.745376,0.023212,0.2212,-1.623008,0.8049288,-0.122694016
1591887810138,-0.744784,0.009844,0.241417,-1.371763,0.6765394,-0.12232685
1591887810160,-0.74581,2.92E-4,0.260955,-1.6166914,1.7214632,-0.8915241
1591887810181,-0.7485,7.21E-4,0.266864,-1.4871593,1.916996,-0.63071036
1591887810202,-0.751786,0.003118,0.269907,-1.6674366,0.7953882,-0.13878179
1591887810223,-0.753804,0.006115,0.270484,-1.4479909,0.119997025,-0.13850498
1591887810247,-0.754194,0.007198,0.269497,-0.56432295,-0.60256386,-1.0365117
1591887810268,-0.754873,0.004702,0.266203,-1.9436367,-1.2371836,-1.1726264
1591887810288,-0.756079,-0.003334,0.261583,-2.9191992,-1.8463993,-1.7236993
1591887810310,-0.755468,-0.00815,0.260269,-3.8007603,-2.3223066,-2.4614043
1591887810333,-0.755077,-0.008649,0.257963,-2.7392807,-1.5582676,-2.3698714
1591887810354,-0.755116,-0.005617,0.253067,-2.0217848,-0.20718765,-1.893104
1591887810376,-0.755976,-0.002368,0.245199,-2.0933464,0.5946493,-1.3868738
1591887810400,-0.759433,0.004974,0.229299,-2.2331517,0.8383627,-0.7282795
1591887810420,-0.760858,0.008732,0.223789,-2.2640548,0.84285355,-0.684778
1591887810444,-0.764304,0.02304,0.208626,-1.7231944,0.51283455,0.30352414
1591887810460,-0.764948,0.034198,0.199068,-1.0804234,0.73189545,-0.78754723
1591887810483,-0.764842,0.043427,0.189207,-0.96494174,0.87952995,-0.7718897
1591887810506,-0.764579,0.052139,0.177709,-0.40293384,1.6321712,-0.28698814
1591887810529,-0.763198,0.068025,0.15664,-0.46073174,1.4433637,-0.4106424
1591887810558,-0.761822,0.078618,0.143058,-1.2222798,0.3304491,-0.51470923
1591887810578,-0.759234,0.092773,0.126314,-2.5794656,-0.5659666,0.39422178
1591887810598,-0.757063,0.103753,0.116549,-2.408603,-0.23106384,0.9633642
1591887810618,-0.755659,0.110755,0.111452,-0.9007549,0.41379547,0.8601851
1591887810638,-0.752665,0.133,0.094506,-0.47969747,0.14580059,1.4190698
1591887810662,-0.751493,0.14465,0.085586,-0.5630677,0.39976883,2.0680516
1591887810677,-0.750461,0.149606,0.082637,-0.17612243,0.7626934,2.1380827
1591887810700,-0.745718,0.163642,0.077545,0.99891925,0.9956417,1.1824931
1591887810723,-0.74334,0.172516,0.077109,0.6640408,-0.13814163,1.3367553
1591887810746,-0.742071,0.181519,0.079706,1.0119882,-1.1541014,2.2649398
1591887810769,-0.740061,0.190213,0.083966,1.7517259,-1.3177633,2.4518628
1591887810791,-0.735807,0.198099,0.086323,6.222225,-0.3320427,1.5651538
1591887810813,-0.734251,0.198317,0.081431,5.849774,0.07199955,1.4405801
1591887810840,-0.735469,0.191378,0.074867,2.143455,-1.42346,1.1090038
1591887810862,-0.737056,0.181486,0.080161,0.060986996,-2.7808428,1.3171363
1591887810882,-0.738144,0.167766,0.091833,-0.6574521,-1.3341246,-0.11728597
1591887810906,-0.740007,0.154065,0.102733,-0.51999307,-0.4763813,-0.2934146
1591887810927,-0.742938,0.144781,0.108827,-0.1830008,-0.23786831,-0.4876442
1591887810950,-0.746965,0.138018,0.112477,-0.6620517,-0.2597704,-0.10101175
1591887810970,-0.749139,0.135886,0.113682,-1.5128546,0.5612812,-0.40541852
1591887810991,-0.751368,0.135978,0.11422,-1.2140155,1.418652,-0.5979111
1591887811014,-0.754031,0.138387,0.11351,-0.30511189,1.8387141,-0.7361709
1591887811037,-0.75703,0.142074,0.110794,0.44778228,1.57024,-1.1202288
1591887811059,-0.760499,0.145472,0.106501,0.44737983,1.1882539,-1.9148221
1591887811081,-0.76863,0.146891,0.103714,0.6601727,-2.3928938,-2.182383
1591887811103,-0.773435,0.142996,0.108518,0.06383777,-3.4607668,-2.4686232
1591887811123,-0.77497,0.13765,0.116992,-0.9969518,-3.4385967,-3.315766
1591887811147,-0.775434,0.135815,0.127207,-3.403838,-0.51890373,-4.3218822
1591887811169,-0.779776,0.146517,0.141224,-2.4955244,2.5940309,-1.4174645
1591887811198,-0.787228,0.164581,0.149323,-2.103427,3.6517415,0.4708829
1591887811217,-0.789231,0.171493,0.150125,-1.6839786,3.3777485,0.6238668
1591887811239,-0.791337,0.191986,0.147041,0.14913177,2.0082345,-0.69948196
1591887811261,-0.790311,0.204908,0.138087,1.3865163,1.4365983,-1.0329583
1591887811282,-0.788642,0.217726,0.123557,2.4058404,0.42290115,-0.32236242
1591887811304,-0.786685,0.227846,0.106799,2.7233632,-0.14221573,-0.1938281
1591887811325,-0.785207,0.233398,0.090509,1.6689234,0.28731441,-1.5922151
1591887811348,-0.786825,0.236373,0.075871,0.89097667,0.7017131,-2.1015124
1591887811368,-0.792191,0.242762,0.062659,1.9419718,-0.5840416,-0.8936355
1591887811390,-0.798221,0.25253,0.050866,1.1636055,-3.1121273,1.0629454
1591887811411,-0.795173,0.25333,0.051499,1.1247015,-3.349389,1.0378788
1591887811432,-0.789592,0.253706,0.052665,2.2402606,-2.1683073,0.08043194
1591887811455,-0.786184,0.256975,0.049055,2.7546728,-0.32916546,0.84105396
1591887811478,-0.786633,0.2597,0.045595,2.5702682,0.20480824,0.48267508
1591887811499,-0.787941,0.258149,0.051415,3.0742865,-0.8230076,-0.6203885
1591887811523,-0.791118,0.252527,0.062249,3.7533522,-1.41504,-0.51844716
1591887811548,-0.799414,0.240464,0.074927,5.054497,-0.8374157,1.2518177
1591887811567,-0.802895,0.234783,0.077694,4.7722526,-0.6679878,1.8254242
1591887811589,-0.813409,0.210745,0.08654,2.7453396,-0.48386574,2.0300827
1591887811610,-0.816592,0.200543,0.090655,1.7981807,-0.5397682,1.5874503
1591887811632,-0.824891,0.164176,0.110807,-0.6995764,-1.6672373,0.5003073
1591887811653,-0.828602,0.136787,0.132535,-1.2007337,-2.2199354,0.57151484
1591887811678,-0.832481,0.09557,0.168865,-2.1144757,-1.451231,0.27301884
1591887811699,-0.83428,0.082045,0.179969,-2.6005816,-1.3306971,1.0149679
1591887811720,-0.838114,0.044739,0.208859,-2.167054,-0.59003544,1.5411816
