@ HyperIMU - ianovir
@ Date:Thu Jun 11 22:13:33 GMT+02:00 2020, Sampling Rate:20ms

timestamp,linear_Acceleration.x,linear_Acceleration.y,linear_Acceleration.z,rotation_Vector.x,rotation_Vector.y,rotation_Vector.z
1591906413945,0.0,0.0,0.0,0.0,0.0,0.0
1591906413967,0.6522,-0.67649996,0.9382,0.255952,-0.157593,-0.675981
1591906413986,0.5176,-0.4219,0.93799996,0.228021,-0.159167,-0.698681
1591906414006,0.3288,-0.3153,0.6186,0.20634,-0.159586,-0.71302
1591906414027,0.44009998,0.1239,0.6259,0.189723,-0.159441,-0.721882
1591906414048,0.4493,0.3312,0.3303,0.181915,-0.160473,-0.724908
1591906414068,0.3965,0.3579,0.0339,0.176533,-0.166037,-0.723008
1591906414089,0.23629999,0.46899998,0.1415,0.173636,-0.173405,-0.7189
1591906414110,0.115899995,0.4035,0.1989,0.172053,-0.179003,-0.71604
1591906414130,-0.2652,0.1126,0.28669998,0.171479,-0.182252,-0.714579
1591906414151,-0.4087,-0.1327,0.40449998,0.171091,-0.182625,-0.715133
1591906414170,-0.3328,-0.1419,0.4184,0.170853,-0.182056,-0.715696
1591906414193,-0.4477,-0.0334,0.2597,0.170576,-0.179292,-0.717562
1591906414211,-0.3805,-0.023899999,0.3672,0.170554,-0.17787,-0.719155
1591906414232,-0.078499995,0.0246,0.49969998,0.170531,-0.177203,-0.720556
1591906414253,-0.0695,0.0925,0.13759999,0.170961,-0.176895,-0.721771
1591906414274,-0.14639999,0.0202,-0.17359999,0.171643,-0.17659,-0.722776
1591906414295,-0.1356,-0.0579,-0.20269999,0.172296,-0.176006,-0.723313
1591906414315,-0.0407,-0.100499995,-0.1469,0.172623,-0.175242,-0.723668
1591906414336,0.0084,-0.099199995,0.1121,0.172505,-0.174521,-0.724121
1591906414357,-0.0713,-0.1436,0.2908,0.172178,-0.17374,-0.724714
1591906414375,-0.107599996,-0.25059998,0.0893,0.172088,-0.173039,-0.725537
1591906414396,-0.0656,-0.1362,-0.14899999,0.17219,-0.172483,-0.726169
1591906414416,0.1016,0.042099997,-0.31669998,0.172171,-0.172358,-0.726077
1591906414437,0.2426,0.1294,-0.14019999,0.171289,-0.173063,-0.72556
1591906414458,0.2856,0.058199998,0.3651,0.170482,-0.173352,-0.72548
1591906414479,0.2004,-0.0083,0.31469998,0.170168,-0.173468,-0.725382
1591906414501,0.0403,0.0053,0.0138,0.170322,-0.173767,-0.725096
1591906414523,0.1872,0.1419,-0.0592,0.170429,-0.174451,-0.724599
1591906414544,0.3004,0.1761,-0.0274,0.170175,-0.175044,-0.724116
1591906414565,0.22919999,0.1361,0.4283,0.169413,-0.175034,-0.723979
1591906414584,0.109,-0.174,0.45049998,0.168831,-0.174543,-0.724051
1591906414606,-0.0897,-0.3802,-0.2356,0.16918,-0.174251,-0.723831
1591906414627,0.271,0.0497,-1.1116999,0.170235,-0.175598,-0.722162
1591906414649,0.37719998,0.2573,-1.0143,0.169973,-0.17717,-0.720968
1591906414668,0.2518,0.236,-0.78819996,0.169442,-0.177768,-0.720618
