@ HyperIMU - ianovir
@ Date:Thu Jun 11 17:10:28 GMT+02:00 2020, Sampling Rate:20ms

timestamp,Samsung_Rotation_Vector.x,Samsung_Rotation_Vector.y,Samsung_Rotation_Vector.z,Linear_Acceleration_Sensor.x,Linear_Acceleration_Sensor.y,Linear_Acceleration_Sensor.z
1591888234371,-0.643054,0.437729,-0.275693,-1.1048634,-2.5327425,1.2908945
1591888234400,-0.642942,0.429733,-0.277945,-0.54098904,-0.024887085,0.8072517
1591888234415,-0.641368,0.428154,-0.278654,-0.118067384,-0.24455738,0.9996156
1591888234437,-0.6371,0.425545,-0.277995,0.92418706,-0.018995285,2.0412602
1591888234461,-0.625772,0.418976,-0.273798,2.7336407,1.5908384,1.2137163
1591888234480,-0.612711,0.412009,-0.271077,2.6400318,1.3657465,-0.8404137
1591888234501,-0.602769,0.404275,-0.268409,0.12519169,-0.43714428,0.4603783
1591888234526,-0.598692,0.394409,-0.263317,-0.9621289,-0.29328918,0.79874766
1591888234551,-0.594347,0.377886,-0.25306,-1.9104662,-1.2531614,-0.21880957
1591888234575,-0.593541,0.374327,-0.245777,1.1505547,2.454227,1.100979
1591888234597,-0.59568,0.37285,-0.237484,0.09449887,2.9133725,0.24094832
1591888234621,-0.599536,0.362776,-0.232771,-1.6835208,-0.7884178,0.21951349
1591888234645,-0.601213,0.355423,-0.232035,-1.4091678,0.3470888,-0.586794
1591888234669,-0.601632,0.350082,-0.232365,-0.5315908,0.64258957,-0.54307115
1591888234690,-0.602009,0.346383,-0.233849,-1.3423772,0.3707323,0.19343972
1591888234714,-0.601354,0.340096,-0.235117,-0.93013537,-0.29697323,-0.4956603
1591888234735,-0.599637,0.336264,-0.234708,-0.53366244,-1.7281723,-0.12244952
1591888234755,-0.598112,0.330281,-0.234255,-1.7061486,-1.878768,-0.48070735
1591888234776,-0.599976,0.318775,-0.227909,-2.5159354,-2.6908855,-1.5386946
1591888234797,-0.603086,0.308014,-0.217628,-2.086959,-4.224431,-1.3605667
1591888234820,-0.606099,0.300016,-0.211583,-1.5620303,-6.202882,-0.7859216
1591888234845,-0.609344,0.285318,-0.207366,-2.229839,-4.6033,0.4850402
1591888234870,-0.606359,0.275304,-0.20481,-2.4841647,-4.6758842,1.1178089
1591888234895,-0.595219,0.254891,-0.205642,-1.9717392,-4.823802,1.3038218
1591888234921,-0.584951,0.239473,-0.205776,-0.57096004,-5.946081,2.3244858
1591888234944,-0.570969,0.201839,-0.195946,0.73682666,-5.175474,2.2444048
1591888234967,-0.569389,0.153846,-0.180503,1.266699,-3.596674,2.1807265
1591888234993,-0.583216,0.064253,-0.138811,-6.0749183,2.7115712,0.81954455
1591888235016,-0.598801,0.012462,-0.095543,-5.85279,3.9836001,4.179572
1591888235038,-0.60087,-0.007173,-0.060613,-4.985311,4.7417946,5.0091457
1591888235064,-0.576397,0.012077,-0.022387,-5.049286,4.2828116,4.247189
1591888235085,-0.549723,0.031304,0.014498,-3.7774084,3.4472785,2.7933087
1591888235109,-0.519561,0.054629,0.061937,-1.285282,1.0650163,2.3413196
1591888235133,-0.467127,0.090502,0.141579,0.52513576,-1.4705482,1.6849055
1591888235154,-0.427074,0.119841,0.199892,0.9481337,-1.8645177,-2.966782
1591888235174,-0.386765,0.151806,0.257328,5.617481,-2.650156,1.250494
1591888235201,-0.313585,0.186655,0.332764,3.9561892,-6.6995068,-0.21053696
1591888235224,-0.257729,0.201427,0.379133,3.0711749,-8.988321,-0.9490466
1591888235248,-0.198012,0.203889,0.424882,3.073494,-8.7666855,-3.2876983
1591888235273,-0.117545,0.193829,0.482778,2.777305,-7.496577,-5.470749
1591888235293,-0.077617,0.183919,0.51553,2.2128806,-6.2846923,-6.8151326
1591888235321,-0.046225,0.171076,0.556756,3.4792242,-4.7189693,-7.931331
1591888235344,-0.047407,0.164695,0.57804,3.940577,-2.0016894,-4.875385
1591888235367,-0.050978,0.159826,0.592608,2.9041085,1.4679804,-0.5155678
1591888235390,-0.046237,0.148996,0.601714,-2.063897,3.182661,0.42017937
1591888235413,-0.021807,0.129557,0.614671,-5.455968,1.3757229,-0.59014225
1591888235438,-0.009233,0.126096,0.62842,-3.557062,-1.6737725,-1.4411764
1591888235463,0.005163,0.131594,0.643737,-1.2608484,3.644514,-3.5119228
1591888235489,0.016613,0.133242,0.653811,1.3252367,3.2669747,-4.0971904
1591888235511,0.016356,0.132655,0.656363,2.0445333,1.8753421,-2.4697676
1591888235538,0.011354,0.123646,0.657557,0.36515617,1.8073429,-1.9144154
1591888235560,0.008155,0.111243,0.656341,-0.70841384,1.5180802,1.7167978
1591888235584,0.007885,0.094958,0.656609,-0.66182005,1.7404349,3.1568499
1591888235609,0.015766,0.092754,0.657563,-1.0390209,1.7138973,2.2401733
1591888235628,0.031793,0.093315,0.659244,-0.4378438,2.116355,-0.742856
1591888235654,0.060487,0.089508,0.662726,1.335921,1.9175653,-1.3318739
1591888235679,0.073612,0.088322,0.66504,2.1664715,1.7930057,-2.2161026
1591888235697,0.084254,0.090781,0.664649,2.8592558,2.0260074,-1.228776
1591888235715,0.090912,0.093896,0.660476,1.0291519,1.4852638,-1.2712364
1591888235736,0.093301,0.093653,0.655218,-0.936557,0.8520181,-0.62662125
1591888235759,0.085529,0.094939,0.650812,-1.4411889,0.90382624,0.28464317
1591888235779,0.078157,0.094606,0.650502,-0.9088804,0.64643145,-0.061094284
1591888235801,0.074903,0.090321,0.652694,-0.25066715,-0.3787179,-3.0217862
1591888235823,0.071835,0.090058,0.657165,1.8335806,-1.05862,-2.7466273
1591888235846,0.063865,0.099823,0.662801,4.033962,-2.6356082,2.155243
1591888235870,0.070437,0.099865,0.662001,2.5186887,-0.56322813,1.3873959
1591888235895,0.081696,0.093008,0.655484,0.6199649,-0.071793556,-1.5307522
1591888235915,0.094108,0.086036,0.647469,0.6186789,0.37937832,-1.000063
1591888235936,0.105602,0.083753,0.640773,0.5680075,0.7315819,-1.0871458
1591888235958,0.112379,0.086569,0.636954,0.9840058,0.83499146,-1.9011273
1591888235978,0.113267,0.082572,0.632853,1.3029593,0.6247747,-1.6678534
1591888236000,0.11102,0.076598,0.629637,0.24768808,0.55094886,-0.7873459
1591888236021,0.106156,0.074682,0.627578,0.0045274943,0.5710459,-0.07870579
1591888236043,0.100046,0.076614,0.626509,0.15866782,0.5732746,-0.06895256
1591888236063,0.092327,0.081185,0.62599,0.07347959,0.70933247,-1.1326227
1591888236091,0.084368,0.086517,0.626491,-0.16822305,0.34674883,0.22206974
1591888236118,0.083349,0.086467,0.627494,0.85588694,0.7548585,-0.6793051
