@ HyperIMU - ianovir
@ Date:Thu Jun 11 21:32:30 GMT+02:00 2020, Sampling Rate:20ms

linear_Acceleration.x,linear_Acceleration.y,linear_Acceleration.z,rotation_Vector.x,rotation_Vector.y,rotation_Vector.z
-6.9449997,0.1765,-14.279799,0.088312,-0.147076,0.897148
-8.826,-0.1679,-17.212,0.075892,-0.166351,0.903659
-5.8402,-0.82989997,-9.8063,0.042254,-0.245413,0.906838
-5.7332997,-1.1705999,-2.8723,-0.016352,-0.296283,0.905777
-3.199,-3.0584998,-0.9277,-0.069368,-0.341155,0.898325
-1.6904999,-4.3492,1.9844999,-0.109341,-0.384353,0.886211
0.9526,-6.9247,4.3908,-0.14614,-0.42369,0.871019
4.1912,-9.7487,4.7883997,-0.189915,-0.482777,0.84224397
4.4695997,-8.7212,4.8806,-0.200925,-0.501968,0.832299
5.1442,-5.8025,5.2729,-0.213738,-0.550601,0.804124
5.9133,-5.6383,4.2135,-0.219277,-0.56369,0.794926
3.7607,-5.0424,0.9025,-0.221473,-0.594532,0.772892
12.764899,-14.6494,-5.6914,0.222934,0.616535,-0.755077
9.818399,2.2458,13.4443,0.228324,0.637054,-0.736175
3.5179,3.8565998,2.159,0.223205,0.654032,-0.722392
0.4455,0.5239,-4.0185,0.205833,0.663507,-0.718281
-2.7861,2.6843998,-5.0502996,0.200774,0.66835,-0.715109
-1.166,3.5983999,6.8153,0.202815,0.666598,-0.716332
-1.9326999,-2.8876998,5.7434998,0.205264,0.670972,-0.711052
4.5098,-17.8935,-1.811,0.217797,0.66123,-0.716633
3.7271998,-20.061699,-4.1716,0.221468,0.656702,-0.720537
-0.23699999,-18.912899,-3.7649,-0.237384,-0.652066,0.71986
-4.6296,8.8194,26.991499,-0.230473,-0.66488,0.710302
-7.4097996,-12.6467,-5.0164,-0.220038,-0.656746,0.721263
-4.8132,-8.96,5.5158997,-0.226772,-0.639771,0.73393
3.4826,0.4236,9.389999,-0.25578,-0.616711,0.741126
8.6434,-12.3737,6.1438,-0.290251,-0.609921,0.731226
1.393,-0.46069998,0.27359998,-0.296918,-0.617083,0.722233
-3.8123,10.4586,2.2847,-0.323622,-0.618271,0.709
3.8472,9.9734,-3.401,-0.344294,-0.623343,0.694085
3.7689998,14.692599,5.9796996,-0.36075,-0.621885,0.678249
14.672199,-2.7589998,-6.4393997,-0.378244,-0.612054,0.665659
-6.4101,28.3926,10.7858,-0.384044,-0.622042,0.6507
0.8851,7.9442997,0.6613,-0.398793,-0.63693297,0.631281
4.4616,3.0498998,0.0977,-0.411475,-0.632589,0.621862
0.8901,-0.2724,-3.4434998,-0.43066,-0.625265,0.609069
-2.6757,1.9449999,0.8709,-0.453411,-0.621952,0.595603
-1.6583999,-3.3209,2.6864998,-0.468274,-0.623053,0.587933
-0.94009995,-8.0662,2.5829,-0.479715,-0.617308,0.584141
0.4017,-7.7872996,2.3601,-0.490264,-0.609486,0.580147
0.7758,-2.9561,2.5077999,-0.500181,-0.60389,0.572941
2.4378,3.4944,1.9873999,-0.509183,-0.599636,0.56194
3.9929998,6.9266996,3.5393,-0.524718,-0.587901,0.542539
2.3495,7.7588,2.5502,-0.531165,-0.570868,0.535177
1.806,8.0189,2.6132,-0.539007,-0.557863,0.522049
3.0461,8.3380995,2.5978,-0.540501,-0.544803,0.508262
-0.017199999,7.5868998,5.9637,-0.536931,-0.523711,0.504691
-0.1766,5.5614,9.8976,-0.525695,-0.503273,0.511985
-8.040299,0.34719998,-0.9752,-0.509991,-0.48444,0.524942
-7.2511997,-8.2942,-8.5184,-0.506171,-0.469012,0.529186
0.03,-11.8445,5.8459997,-0.521775,-0.443638,0.51913
-5.0502996,-10.5633,0.3229,-0.532401,-0.420731,0.51094
-4.4003,-7.4648,3.9949,-0.531528,-0.408856,0.514687
-6.7166,-8.607699,2.009,-0.536559,-0.39565,0.517083
-4.6931,-6.7573,1.6401999,-0.536149,-0.389454,0.52743
-3.9503,-4.9701,3.3490999,-0.530829,-0.389206,0.53687197
-3.5721998,-3.8904998,2.3344,-0.529446,-0.392694,0.539974
-1.6243,5.6110997,-3.1985,-0.527368,-0.406576,0.562788
-2.4259,10.3165,-0.19559999,-0.530074,-0.412972,0.580521
-3.6799998,7.8451,0.0327,-0.538865,-0.419277,0.591912
-0.3813,7.0994,-3.0691,-0.537568,-0.438218,0.605997
0.1046,6.4419,-2.1141,-0.545915,-0.451314,0.607452
0.4874,5.9577,0.20019999,-0.563801,-0.462425,0.595873
2.1308,6.5708,3.642,-0.579096,-0.475751,0.576958
3.2035,7.9199,4.4877,-0.595228,-0.484784,0.549224
5.2321,7.5147,3.4894,-0.609904,-0.496917,0.508544
5.9756,7.0253997,3.4178,-0.620739,-0.509354,0.46535
0.97029996,7.0635996,8.2297,-0.621779,-0.538044,0.413304
0.259,5.6784,1.9884,-0.60421,-0.550736,0.427826
-3.1776,-11.2744,4.1137,-0.577309,-0.548138,0.45126998
-10.5813,-57.179398,7.0703998,-0.561762,-0.52289,0.470409
7.7012997,-7.2644,-0.95159996,-0.558594,-0.470587,0.525002
3.5274,4.2434998,-3.3530998,-0.525054,-0.467816,0.583085
-2.0916998,2.7457,-0.6713,-0.474413,-0.497196,0.623045
-3.6053,2.1736,3.3818998,-0.440731,-0.514476,0.644517
-0.2523,3.1741,1.5412999,-0.437505,-0.499176,0.651862
-0.3383,2.9280999,1.0444,-0.442086,-0.493264,0.648173
0.959,2.9587998,0.64849997,-0.450095,-0.475902,0.642051
2.9129,3.1339,0.8426,-0.457657,-0.45663,0.633685
11.229899,3.957,14.2439995,-0.448155,-0.424145,0.625777
9.381,6.4863997,7.2693,-0.432989,-0.424446,0.628452
0.0267,6.3719997,-12.5584,-0.362829,-0.47755,0.642517
-4.9466,3.8901,-12.3841,-0.34524,-0.509308,0.639752
-7.6749997,-3.6367998,-1.298,-0.362028,-0.515998,0.620286
-7.257,-13.448299,3.1471,-0.39056998,-0.492354,0.605405
0.91709995,-15.358299,13.8647995,-0.425845,-0.44840398,0.594564
-4.3696,-13.212999,7.6057,-0.459642,-0.415949,0.578303
-4.7723,-7.0790997,-1.9416,-0.470038,-0.411783,0.574305
-4.9906,-7.0277996,-0.32389998,-0.468223,-0.425146,0.582902
-5.4778,-5.8363,-0.5567,-0.472605,-0.455254,0.586175
-5.2941,-5.1348,0.1855,-0.475643,-0.464998,0.588833
-3.8272998,-2.3286,1.7327,-0.481131,-0.481517,0.59139
-1.8369,0.2215,2.0177,-0.485867,-0.501358,0.592903
1.6814,3.8532,2.2635999,-0.483361,-0.512615,0.5949
2.7082,5.9694,2.7791998,-0.476624,-0.522525,0.597306
4.0548997,7.8634996,3.5312,-0.466552,-0.52903,0.60037297
5.1463,8.9772,5.2148,-0.461117,-0.531746,0.598407
5.8384,9.8083,5.0983,-0.458183,-0.533396,0.592788
5.1131,9.5463,4.0245,-0.450665,-0.536278,0.586853
3.2105,7.7170997,1.3012999,-0.438959,-0.53727597,0.580822
1.4848,5.5908,0.46109998,-0.428531,-0.536074,0.577271
-0.30359998,3.3597999,-0.76949996,-0.420625,-0.537438,0.579645
-6.7268,-2.4647,-2.4831998,-0.413618,-0.545716,0.592945
-7.7387996,-5.5211,-3.1336,-0.425153,-0.540809,0.594781
-7.9107,-4.4597,-3.8018,-0.437428,-0.530391,0.590111
-3.4924,4.7995,2.0735,-0.473557,-0.487817,0.585557
0.0927,4.8917,8.5321,-0.479532,-0.465366,0.579457
-2.1986,3.8374,5.5260997,-0.476136,-0.451163,0.580175
-4.9637,-1.3373,4.3845997,-0.470414,-0.44471,0.586501
-4.2012,-3.3636,4.5673,-0.461669,-0.441851,0.594483
-2.0958,-3.3636,3.1352,-0.454038,-0.441816,0.599048
-0.5568,-3.2027,2.1034,-0.445918,-0.445987,0.603588
0.34219998,-5.5202,3.2092,-0.432048,-0.46039099,0.611811
1.0889,-6.9778,5.2485,-0.428403,-0.464297,0.614659
-0.0875,-5.9502,4.2300997,-0.432114,-0.462009,0.6143
-1.9171,-3.7766,2.3346,-0.439564,-0.460234,0.612784
-1.8833,-2.3144999,0.7392,-0.449149,-0.462552,0.61054
-1.1911,-0.58199996,0.23169999,-0.458982,-0.469199,0.607804
-0.4944,1.1254,0.6392,-0.466351,-0.479175,0.605696
0.083799995,3.1172,0.7683,-0.471035,-0.490716,0.60449
1.0698,4.9412,0.2817,-0.473431,-0.503217,0.604409
2.1016998,6.2279,0.3985,-0.47385,-0.518926,0.60213
3.0705,6.73,0.8278,-0.472129,-0.534606,0.59665
3.2099998,6.6331,0.6584,-0.471228,-0.547734,0.588904
2.7781,5.512,1.3179,-0.469965,-0.562429,0.573448
2.6067,4.5976,1.6776999,-0.473421,-0.568069,0.563783
1.2564,1.0311999,1.9984,-0.47529098,-0.574011,0.556055
-0.0391,-2.7301,2.0734,-0.476241,-0.578715,0.549866
-1.3105,-4.9140997,2.1308,-0.477508,-0.581489,0.545776
-5.9505997,-9.9767,3.6541,-0.480844,-0.57628,0.544549
-5.3705,-5.7981,3.2649999,-0.485619,-0.567579,0.547794
-4.2077,-1.3829,3.2250998,-0.48735,-0.554912,0.555313
-2.2057,1.2501,5.5243,-0.483645,-0.536888,0.563066
-1.0741999,5.3132,4.4133997,-0.472255,-0.507934,0.57598
-0.0098,5.4974,3.0763998,-0.455032,-0.484225,0.59086
0.3082,7.2107,-0.85709995,-0.435688,-0.474237,0.606074
3.4141998,7.437,-5.0594997,-0.407099,-0.491734,0.618115
2.1945,5.6558,-1.9971,-0.388701,-0.499586,0.6233
7.0614,1.4366,4.5305,-0.37981,-0.482944,0.623216
2.8372,-1.1266999,-3.7563,-0.388243,-0.455789,0.609904
-2.7201,-3.9742,-3.6706998,-0.40355,-0.445522,0.597093
-4.5260997,-7.3202996,1.0267,-0.411996,-0.441708,0.594774
-4.8072,-5.1383,2.2468998,-0.419067,-0.436975,0.595037
-1.0574,-7.6773,4.566,-0.423458,-0.435301,0.59204
1.1789,-9.9464,4.2341,-0.420371,-0.445162,0.590966
2.5307,-10.6489,3.2299,-0.413071,-0.473902,0.589252
1.8191999,-8.6268,-0.36699998,-0.413206,-0.482749,0.587891
0.0755,-5.0864997,-0.26,-0.427338,-0.501621,0.572418
-2.431,-2.4963,1.9131,-0.445228,-0.504297,0.559117
-2.6434999,-0.2661,2.8329,-0.46246,-0.505042,0.547417
-2.4136999,2.6074,3.3169,-0.476546,-0.504995,0.538397
-0.51489997,5.1605997,2.8204,-0.485839,-0.50573,0.531293
0.2153,6.4168997,2.3794,-0.490993,-0.51014,0.526078
1.0627999,8.381599,2.7654998,-0.492856,-0.505068,0.519003
1.1084,9.3942995,2.5125,-0.49168,-0.505819,0.512202
0.9235,10.2671995,3.0907998,-0.49079,-0.506668,0.505739
0.3699,10.138,1.6869999,-0.48875698,-0.507572,0.501543
0.17,7.7627997,-0.0576,-0.495904,-0.511995,0.49211898
-1.0199,6.5534,-1.1165999,-0.500769,-0.515071,0.488475
-1.9641999,4.9112,-1.4909999,-0.507278,-0.516375,0.48766
-1.9013,1.1682999,-1.2095,-0.513993,-0.515889,0.488443
-2.7214,-4.7836,-2.1548998,-0.521502,-0.51348,0.488934
-6.2078,-16.1255,-4.2048,-0.532404,-0.508091,0.487642
-4.8046,-11.6730995,-3.2928998,-0.546891,-0.501513,0.484888
-3.9794998,-4.8297,-3.1564999,-0.560568,-0.494797,0.479592
-3.1904,0.048299998,-0.57769996,-0.57224,-0.48691,0.469453
-2.4424999,4.3025,2.8384,-0.584777,-0.474608,0.459689
2.9473999,6.2099,17.407999,-0.582922,-0.443584,0.464771
1.3652999,7.3817997,13.387099,-0.582593,-0.433753,0.462205
-0.067099996,7.172,5.2721996,-0.540083,-0.36894,0.475277
0.57839996,6.6036,3.7228,-0.5301,-0.353281,0.473966
4.0808,2.9250998,-3.7747998,-0.484818,-0.342034,0.492593
3.666,-2.9789,-5.5999,-0.459387,-0.361171,0.514116
1.2353,-8.922,-5.5369997,-0.439658,-0.36931,0.52524
-6.4294996,-11.4895,-1.4955,-0.434299,-0.357953,0.521168
-2.7817,-5.8392,3.526,-0.436897,-0.342638,0.514196
-1.4830999,-4.1974,3.5619998,-0.44653898,-0.323601,0.498831
-0.75009996,-6.5778,2.7633998,-0.454613,-0.316582,0.488643
-2.6685998,-5.2766,-0.8595,-0.46825,-0.317676,0.475163
-3.4369998,-4.1313,-1.0504999,-0.473599,-0.32193398,0.474858
-4.6768,0.7647,0.1251,-0.488306,-0.339024,0.465546
-4.2107,3.1193,0.71389997,-0.503264,-0.340773,0.458513
-2.4071999,5.3752,-0.009,-0.518474,-0.336484,0.451774
-0.4355,6.7155,-1.0662999,-0.532161,-0.332319,0.446098
0.48349997,7.9361997,-1.4404,-0.54512,-0.330003,0.439487
1.2169,8.1373,-2.5049999,-0.556942,-0.337035,0.428597
1.6229,7.238,-2.7501,-0.570715,-0.347224,0.416695
1.5986999,6.2346997,-2.0242,-0.590476,-0.35865,0.387641
1.1711999,5.5722,-1.5590999,-0.596027,-0.355323,0.377613
-1.556,-0.0787,-1.2909,-0.611418,-0.350492,0.351181
-3.2085998,-2.5602,-1.461,-0.614589,-0.348976,0.341796
-8.1140995,-10.5048,-1.8988999,-0.624916,-0.342286,0.3294
-6.7439,-4.6321,-2.6325,-0.627775,-0.345215,0.336355
-7.7896,1.2674,-5.448,-0.627083,-0.352836,0.34999
-4.1176,3.5881999,-2.3323998,-0.629209,-0.350962,0.354128
-1.5667,3.991,2.7038,-0.634956,-0.33419698,0.345333
3.9859998,1.7822,12.241699,-0.634859,-0.314812,0.327581
3.6383998,-0.8039,12.3799,-0.630365,-0.284324,0.302277
-1.8615999,3.9002998,2.3506,-0.611513,-0.256712,0.286335
-2.0514,4.3413997,-1.3318,-0.592945,-0.24189,0.291418
-1.7057999,2.2288,-1.1595,-0.586039,-0.240697,0.302721
-0.927,-5.2639,0.4752,-0.58253497,-0.234268,0.302524
0.583,-7.6958,-3.0074,-0.567055,-0.227177,0.301605
1.7787,-3.1776,-3.4297998,-0.560411,-0.24200399,0.307522
2.2837,-3.3425,1.6466,-0.560454,-0.255634,0.307498
-0.1688,-2.6808,3.2545998,-0.566996,-0.255841,0.29974
-1.9968,-1.7042999,1.2228,-0.577569,-0.24649599,0.290311
-3.5942,-1.9074999,1.3677,-0.590638,-0.235331,0.283855
-4.0354,-0.68509996,0.8821,-0.604973,-0.226907,0.280665
-3.2282999,0.5794,0.7565,-0.619622,-0.227251,0.282578
-0.3159,3.1055,1.1883999,-0.634872,-0.240895,0.295048
0.2762,3.8637,0.4967,-0.639175,-0.250568,0.300386
1.8841,5.4329,-0.15269999,-0.64402,-0.286268,0.316483
2.6619,5.9343,-0.0056,-0.646405,-0.310441,0.320734
3.0913,5.2181997,1.0663999,-0.652009,-0.323661,0.313592
3.1799998,3.8421,2.7073998,-0.65683,-0.329571,0.303105
0.87329996,-1.0064,2.4006999,-0.662049,-0.33105,0.29651698
-0.5503,-3.3235,1.6521,-0.666075,-0.332532,0.295745
-1.4359,-3.3534,1.7032,-0.670913,-0.329723,0.295098
-1.6355,-1.8184999,1.6955999,-0.67615,-0.321362,0.29314598
-0.52169997,-0.8462,1.5632,-0.679546,-0.31212,0.290893
0.29459998,-0.58059996,1.4607999,-0.679074,-0.304699,0.289876
0.724,-0.3654,2.088,-0.673983,-0.299514,0.291378
1.7177,0.5069,4.5903997,-0.660488,-0.29462,0.295259
1.632,2.5588,5.1575,-0.642731,-0.290442,0.298639
0.52739996,5.2616997,4.811,-0.614899,-0.284065,0.301663
-2.6983,6.3392997,-1.2947,-0.579547,-0.267601,0.305414
-4.2771997,6.1893,-4.2809,-0.555136,-0.262785,0.321248
-4.2458997,6.2622,-4.5941,-0.535977,-0.279268,0.346724
-4.502,1.9661,-4.6637,-0.521237,-0.295005,0.366459
0.4874,-1.8269,3.8755999,-0.517299,-0.273866,0.357073
4.9172997,-9.0556,-2.3384,-0.514206,-0.243643,0.33489
1.8867999,-12.6791,-6.8743,-0.509871,-0.247053,0.33159
0.2436,-9.6407995,8.2949,-0.511242,-0.249107,0.33226
-5.1872997,-6.8809,1.8405999,-0.517272,-0.248546,0.327769
-4.8026,-7.7876997,0.4258,-0.540139,-0.224633,0.317159
-6.6412,-5.243,2.5005,-0.557794,-0.205813,0.307929
-5.8195996,-2.672,1.3787999,-0.5757,-0.192023,0.301378
-3.9345999,-0.083,0.5265,-0.592036,-0.190624,0.302466
-1.6825999,1.4275999,-0.7054,-0.607234,-0.199499,0.309105
0.0823,3.0266,-1.3313,-0.62045,-0.211335,0.316839
1.8029,4.8399997,-1.852,-0.633252,-0.224866,0.321295
3.0909998,6.0621,-0.41369998,-0.643578,-0.238137,0.320275
3.9355,7.099,0.6199,-0.65176,-0.251631,0.314996
4.0432997,7.4188,1.8565999,-0.65906,-0.261346,0.305404
3.155,7.8297,2.0918,-0.664808,-0.266802,0.291762
1.6923,6.823,2.4810998,-0.673316,-0.264159,0.273464
0.8964,2.72,1.9054999,-0.67643,-0.262867,0.262262
-0.122899994,-2.2429,2.2633998,-0.679488,-0.259228,0.250721
-3.7199,-11.8705,1.342,-0.681467,-0.25006,0.23931
-7.5083,-17.5964,-0.46629998,-0.68425,-0.237743,0.236256
-8.061399,-7.4108996,1.6745,-0.690278,-0.226704,0.245509
-10.4325,-0.95809996,1.4941,-0.692956,-0.216779,0.257329
-6.1584997,2.1998,1.2687,-0.689566,-0.20294599,0.262678
-3.0756,3.8546999,1.7554,-0.685488,-0.184679,0.267017
0.80359995,5.4037,1.5412999,-0.670324,-0.155727,0.273901
3.1601999,5.1088,2.2602,-0.651981,-0.15053199,0.275365
3.5361998,5.4386997,1.0539,-0.644865,-0.146229,0.27503
5.7798,4.1749997,0.4166,-0.605393,-0.160437,0.273107
6.0112996,3.8753,-3.3286998,-0.581606,-0.165881,0.268813
5.5225,4.1059,-3.4628,-0.569161,-0.159677,0.266419
0.9853,4.1591997,-4.4765,-0.541736,-0.175439,0.262834
-1.6653,1.9826,-4.8238,-0.534564,-0.168199,0.25978
-5.282,-4.0439997,-1.6854,-0.528466,-0.160591,0.260837
-12.6661,-14.0701,-0.79179996,-0.52352,-0.158282,0.268761
-7.1154,-14.877899,-0.5505,-0.526675,-0.139788,0.267354
-2.5672,-6.8676996,-2.7128,-0.538577,-0.120895,0.2563
-2.342,-7.8964996,-2.0325,-0.5475,-0.124953,0.253863
-4.0794,-8.2980995,0.87329996,-0.565765,-0.151061,0.26537699
-2.6711,-0.6468,0.2068,-0.578991,-0.157522,0.270155
-2.4076,1.3935,0.1674,-0.585453,-0.155833,0.272793
-1.9930999,6.0063,0.0285,-0.60194397,-0.161617,0.28051
-2.0245,7.4031,1.6169,-0.610069,-0.158917,0.288939
-0.3391,7.8696,3.5863998,-0.612471,-0.157276,0.298966
0.5797,8.1446,2.8191,-0.607934,-0.160163,0.309745
0.7898,7.7511997,0.24589999,-0.597604,-0.165555,0.323155
2.2379,6.5607,-1.8334,-0.58565,-0.181754,0.338623
3.4319,4.2346997,-2.2932,-0.57359,-0.208736,0.353027
3.0424,-1.064,-4.8656,-0.558249,-0.245515,0.366559
0.312,-7.5861998,-4.3585997,-0.553359,-0.253107,0.367596
-2.1782,-11.5498,-4.0011,-0.552015,-0.254514,0.366363
-4.1061,-9.5914,2.1773,-0.556557,-0.27066,0.379601
-5.2654,-1.8447,1.8345,-0.558135,-0.272066,0.382788
-3.0282998,3.6172,1.2954,-0.55945,-0.267519,0.384395
-2.5170999,3.9986,1.5179,-0.560266,-0.26456898,0.389123
-2.4048998,5.3216,0.59319997,-0.558828,-0.263548,0.398257
-1.7142999,5.8169,-0.92289996,-0.555175,-0.265941,0.411331
0.65709996,5.2079,-1.7245,-0.54613,-0.278056,0.424499
5.3229,2.7828999,-1.3054,-0.52435,-0.299997,0.440005
4.9607,1.5799999,3.9403,-0.504523,-0.307988,0.440911
5.1921,-0.14559999,10.3112,-0.479931,-0.30642,0.437521
4.0506997,-2.5727,6.026,-0.448738,-0.299793,0.434071
-2.3288999,3.1520998,-8.2381,-0.417322,-0.305474,0.438979
-10.7511,3.7145998,-4.2669,-0.396838,-0.317746,0.457673
-4.6054997,-2.8169,5.0067,-0.398094,-0.291191,0.460091
5.1886997,-11.972199,0.88189995,-0.403406,-0.264062,0.450912
-1.9834,-8.7865,0.9353,-0.400458,-0.278068,0.457405
-3.0495,-5.9143,-1.3726,-0.406199,-0.297516,0.46043
-2.7292,-3.4341998,-0.88689995,-0.418879,-0.308735,0.460458
-2.2501,-0.85279995,-1.8932999,-0.436654,-0.314322,0.459897
-1.716,1.6241,-2.0005999,-0.471528,-0.318048,0.459943
0.2638,2.1361,-0.3545,-0.491021,-0.322984,0.457968
1.3704,3.5456998,0.6109,-0.508058,-0.330192,0.454562
1.7919999,4.7029,-0.26569998,-0.524173,-0.341605,0.448258
2.4046,4.6105,0.2403,-0.539662,-0.35287,0.439619
2.9843,4.0057,0.4301,-0.556107,-0.362868,0.428766
3.0948,3.5391,0.7224,-0.571177,-0.370256,0.415939
2.8058999,3.8934,0.92249995,-0.584039,-0.37274,0.399498
2.2026,1.8600999,1.6732999,-0.594028,-0.36803,0.382557
-2.4006,-8.797,-0.0963,-0.605959,-0.35762998,0.361897
-4.2629,-9.925099,0.81299996,-0.6091,-0.350641,0.358174
-5.9609,-6.654,8.9039,-0.612084,-0.332907,0.351611
-5.5424,0.4994,4.2067,-0.617475,-0.302835,0.342201
-3.2391999,1.6829,0.5385,-0.612217,-0.263905,0.328227
-1.461,1.1056,-3.0152,-0.603419,-0.252288,0.33290198
-0.3938,1.6757,-5.1112,-0.591939,-0.251015,0.34339
0.52529997,3.2849,-5.2538,-0.58024,-0.251885,0.351743
2.9614,6.0146,-3.3641999,-0.571243,-0.25328,0.354029
8.3214,5.2008,12.342299,-0.552554,-0.250932,0.347694
4.469,5.0274,0.4527,-0.52224797,-0.234175,0.334479
-2.139,9.296599,-5.3581,-0.48597398,-0.207703,0.31252798
-1.3089,6.0035996,-8.8018,-0.488638,-0.18831299,0.314819
-0.6459,-0.2627,-3.1917,-0.493713,-0.173248,0.310962
-5.2061,-12.6814995,-2.4803998,-0.477929,-0.12695199,0.289965
-4.8101,-13.063399,-0.081199996,-0.476638,-0.114773,0.281981
-2.4152,-7.4248996,-0.44259998,-0.478099,-0.108866,0.282602
-1.2679,-8.0569,-0.1775,-0.482811,-0.108809,0.2784
-3.3407,-9.2852,-0.7765,-0.493568,-0.108613,0.274569
-3.84,-7.6045,-1.8155999,-0.509306,-0.111953,0.273321
-3.0249,-3.8927,-2.4742,-0.529282,-0.119196996,0.272951
-1.9896,-0.8326,-2.2519999,-0.551203,-0.129812,0.273891
-1.1,1.6790999,-1.9368,-0.573086,-0.144295,0.277784
0.731,4.9667997,-1.2610999,-0.602114,-0.170761,0.285962
1.9228,6.1893997,-1.1395999,-0.619064,-0.191449,0.289055
3.1641998,6.8494,0.5223,-0.629649,-0.217195,0.289298
2.8023999,7.4585,0.54109997,-0.635336,-0.242769,0.286059
2.0939999,8.280499,0.5383,-0.641248,-0.26692,0.276813
0.6319,7.4686,1.5012,-0.64807,-0.283806,0.264895
-0.2796,4.2816,1.2817999,-0.656631,-0.29273,0.257056
-2.5467,-0.652,1.6036999,-0.664683,-0.29659,0.255578
-5.2349997,-11.5131,4.4772997,-0.670142,-0.296123,0.259505
-7.1308,-20.7199,7.6861997,-0.6691,-0.287562,0.270494
-6.7991,-0.0337,6.1222997,-0.657291,-0.235844,0.273599
-6.2829,1.1761,4.1616,-0.651905,-0.228478,0.269863
-3.2182,2.0514,-2.9199,-0.631149,-0.208025,0.288115
-0.9334,3.1225,-4.6495,-0.616445,-0.214322,0.308571
0.41779998,4.7170997,-6.0404,-0.601892,-0.22416,0.327532
3.023,6.3575997,-3.3497999,-0.582817,-0.23775999,0.337996
5.5922,6.154,1.6326,-0.556854,-0.242188,0.337331
8.4865,2.8279998,9.6419,-0.52447,-0.231372,0.324639
3.0656998,7.4704,-2.6761,-0.483549,-0.220756,0.303714
-1.9361,5.7514,-6.0706997,-0.475737,-0.214829,0.298371
-2.8578,-0.0726,-10.801499,-0.477871,-0.221161,0.308622
-5.3522997,-20.389,9.6767,-0.461331,-0.188549,0.308593
-1.3048999,-11.6057,-1.9390999,-0.460885,-0.176675,0.308399
-3.0737998,-4.5901,-0.99729997,-0.46176898,-0.189525,0.316512
-3.0936,-4.9291997,-0.15169999,-0.465845,-0.194297,0.319958
-2.6561,-5.7901998,-0.5516,-0.476318,-0.197464,0.32108
-3.1529999,-4.716,-1.8888999,-0.49113,-0.204891,0.325528
-3.6583,-2.5042999,-1.9224,-0.508128,-0.218599,0.333328
-3.3523998,0.43829998,-1.0318999,-0.526328,-0.234224,0.341931
-3.0202,2.7461,-0.3407,-0.543235,-0.249037,0.351546
-2.4799,5.6737,-0.0557,-0.555846,-0.261136,0.364133
-1.0385,6.579,-0.9952,-0.564379,-0.272452,0.381312
0.8637,5.9961,-1.3577,-0.574786,-0.309664,0.406897
1.9093,5.6475,-1.0028,-0.578085,-0.335687,0.417637
2.9420998,4.5039997,-0.5487,-0.581389,-0.354974,0.421427
3.4492998,3.6861,-0.2347,-0.584996,-0.358901,0.422712
3.6506,-1.0744,0.74109995,-0.587146,-0.376889,0.416223
2.8929,-5.3149,3.202,-0.586513,-0.383093,0.413833
-1.0217,-8.2651,6.5178,-0.585394,-0.384877,0.413115
-4.0765,-7.7977,6.5695,-0.578821,-0.387197,0.421016
